,가다,동대문,따뜻하다,먹다,수제비,오늘,,.
0,1.5278765e-06,5.260213e-12,1.070659e-14,0.99999845,1.8418793e-12,3.9512954e-10,1.9568438e-09,5.1970286e-11
1,1.1408957e-09,0.9999994,4.02029e-13,7.6701745e-08,1.8102214e-09,5.2741404e-07,3.0718235e-16,1.2807519e-15
2,7.671975e-05,0.99938786,8.989228e-09,1.6859578e-06,1.9030857e-07,0.0005334973,3.1894338e-11,2.2950123e-11
3,2.9962272e-17,1.0,3.494544e-20,9.834782e-18,2.9143124e-14,1.5308816e-12,8.735588e-28,6.367133e-25
4,0.000109645734,1.3603955e-05,1.1360753e-09,0.99987566,8.186399e-07,2.0316375e-07,1.2975765e-10,1.086465e-11
5,4.229631e-17,1.0,4.5723552e-20,1.6167379e-17,2.368899e-14,1.5128818e-12,1.479294e-27,1.1696752e-24
6,7.122693e-18,1.0,7.458899e-21,3.2014235e-18,1.1375753e-14,4.6559593e-13,9.3527335e-29,1.02285424e-25
7,5.807067e-14,1.0,3.4782424e-18,6.045055e-14,3.989105e-13,4.273384e-11,9.516401e-24,1.2612005e-21
8,2.3284924e-14,1.0,2.6315012e-18,1.7270287e-14,2.7694353e-13,3.217197e-11,3.0297662e-24,6.025002e-22
9,5.9774975e-15,1.0,8.702831e-19,5.440435e-15,1.4868941e-13,1.283815e-11,5.344021e-25,1.4761072e-22
10,1.1321725e-14,1.0,4.1875506e-18,9.6952585e-15,4.429193e-13,3.4984748e-11,2.202817e-24,6.1232444e-22
11,1.7259552e-14,1.0,7.0308e-18,1.4794618e-14,5.741288e-13,5.1109922e-11,4.3138275e-24,1.0780215e-21
12,1.2008443e-12,1.0,1.1718198e-15,9.27247e-13,2.991565e-11,1.4275288e-09,3.214108e-21,4.493012e-19
13,3.0617266e-14,1.0,1.7681095e-17,2.4247106e-14,1.4432028e-12,8.344122e-11,1.16656995e-23,2.9316632e-21
14,1.8342095e-14,1.0,9.65763e-18,1.4273672e-14,8.4858184e-13,5.5169164e-11,5.1772547e-24,1.3937443e-21
15,5.9210707e-14,1.0,3.188579e-17,3.5824306e-14,2.1356836e-12,1.255972e-10,2.7927184e-23,6.181852e-21
16,5.3645883e-14,1.0,2.2653233e-17,5.427483e-14,1.9453928e-12,9.39299e-11,2.2635456e-23,5.1397756e-21
17,1.2192315e-12,1.0,7.074391e-16,1.1283622e-12,1.9224546e-11,9.344997e-10,2.429396e-21,3.1127052e-19
18,8.810144e-14,1.0,3.5671588e-17,8.930264e-14,2.5437447e-12,1.5616698e-10,5.5238533e-23,9.806931e-21
19,2.5932907e-13,1.0,1.3423753e-16,2.036072e-13,7.88166e-12,3.1430802e-10,2.40242e-22,4.266149e-20
20,2.1660607e-13,1.0,9.4838176e-17,1.5129994e-13,5.6009073e-12,2.8995426e-10,1.7784752e-22,2.9672293e-20
21,1.5661327e-13,1.0,7.769488e-17,1.1089247e-13,4.457493e-12,2.3757682e-10,1.1417138e-22,2.0926183e-20
22,3.579685e-14,1.0,1.1237802e-17,4.1745917e-14,9.648595e-13,7.859357e-11,1.186628e-23,2.3381015e-21
23,7.820794e-14,1.0,5.6716294e-17,5.2585303e-14,2.8092637e-12,2.2302064e-10,4.9183423e-23,9.831654e-21
24,5.772304e-14,1.0,3.5232878e-17,3.958233e-14,1.916314e-12,1.6632293e-10,2.9009782e-23,6.0475017e-21
25,4.276378e-14,1.0,2.6113015e-18,4.814246e-14,3.748304e-13,3.868583e-11,6.986905e-24,1.0163415e-21
26,6.240539e-14,1.0,3.4027404e-18,9.250755e-14,4.4116224e-13,4.6703818e-11,1.2174355e-23,1.4860801e-21
27,3.3270055e-14,1.0,1.678968e-18,4.071064e-14,2.817687e-13,2.78396e-11,4.1466686e-24,6.00481e-22
