,가다,동대문,따뜻하다,먹다,수제비,오늘,,.
0,0.9999988,1.6417384e-10,1.8292447e-12,1.0937557e-06,8.994653e-13,7.759754e-08,1.6501573e-11,1.6924742e-13
1,0.99999976,9.418939e-09,6.671515e-13,1.8820155e-07,8.6447543e-13,1.624321e-08,3.896615e-13,1.2685291e-14
2,6.327545e-09,0.99999964,4.9416103e-13,6.219022e-09,8.1078355e-10,3.3766386e-07,3.1730482e-16,1.6067174e-15
3,2.2321999e-12,1.0,1.2376311e-16,3.0206217e-12,4.0894193e-12,9.389448e-10,3.7798705e-21,1.2646609e-19
4,5.323425e-05,1.8014048e-06,9.7233e-11,0.9999449,7.0113e-08,3.2552876e-08,2.2710153e-11,8.370673e-13
5,8.874035e-06,0.9995523,5.1681087e-10,0.00043316043,1.3270625e-06,4.3113396e-06,4.9908064e-12,4.324425e-12
6,1.6610614e-13,1.0,1.3541784e-17,2.9520941e-13,8.937477e-13,1.16177915e-10,7.555226e-23,6.4438218e-21
7,1.1494386e-13,1.0,6.4029847e-18,1.0479381e-13,5.3337987e-13,6.292854e-11,2.2008527e-23,2.6121944e-21
8,8.130225e-15,1.0,3.988994e-19,1.1771788e-14,9.379423e-14,9.898119e-12,5.0059387e-25,9.849888e-23
9,2.735949e-13,1.0,1.475486e-17,3.687244e-13,1.2792385e-12,9.4128434e-11,1.1817679e-22,9.792278e-21
10,2.7045476e-14,1.0,1.8528842e-18,3.05563e-14,2.8970668e-13,2.6331675e-11,3.5692288e-24,6.055925e-22
11,1.2609211e-14,1.0,1.4024771e-18,1.5134315e-14,2.8053907e-13,2.1150791e-11,1.811048e-24,3.7721625e-22
12,8.059512e-15,1.0,8.555757e-19,8.221764e-15,2.1554854e-13,1.5213813e-11,8.714101e-25,2.0499193e-22
13,9.260884e-15,1.0,4.504115e-19,4.5792964e-15,1.0193956e-13,1.2327668e-11,4.414777e-25,9.759042e-23
14,1.742125e-14,1.0,1.4769776e-18,1.3042017e-14,2.1669285e-13,2.227323e-11,1.8462041e-24,3.7200184e-22
15,3.9881298e-10,1.0,1.9041538e-14,4.5315574e-09,1.0350797e-09,8.018995e-09,6.1611204e-18,7.595706e-17
16,1.5783049e-09,1.0,7.144259e-14,2.9017196e-08,2.7150568e-09,2.0360345e-08,4.4486908e-17,3.7304744e-16
17,7.2692335e-10,1.0,3.845675e-14,1.1446721e-08,1.3665371e-09,1.1740567e-08,1.3281483e-17,1.4928623e-16
18,9.711138e-15,1.0,7.5732464e-19,8.37213e-15,1.2040225e-13,1.2844469e-11,6.437912e-25,1.4911048e-22
19,3.7404385e-14,1.0,6.0994776e-18,5.1796912e-14,6.6232734e-13,5.2517726e-11,1.12574624e-23,1.855095e-21
20,1.8129407e-14,1.0,2.6360424e-18,2.5759072e-14,4.4344931e-13,3.0708606e-11,3.6435986e-24,6.950731e-22
21,3.453519e-14,1.0,5.2800473e-18,5.2502724e-14,7.349483e-13,4.7086102e-11,9.392839e-24,1.5851557e-21
22,3.4883964e-13,1.0,3.9759783e-17,3.7458597e-13,2.9222085e-12,2.151886e-10,2.1536632e-22,2.0160628e-20
23,4.3018367e-14,1.0,2.7139467e-18,5.333603e-14,4.0405255e-13,3.628414e-11,6.515245e-24,9.277966e-22
24,1.6581745e-13,1.0,1.237064e-17,3.1670562e-13,1.0869457e-12,1.14064334e-10,7.4902274e-23,6.7381167e-21
25,6.160643e-13,1.0,5.0122073e-17,1.4016497e-12,2.9414674e-12,3.1050643e-10,6.4154894e-22,3.801215e-20
26,3.4002835e-13,1.0,2.526659e-17,6.838343e-13,1.8593473e-12,1.9664767e-10,2.5093342e-22,1.6609383e-20
27,1.6991069e-13,1.0,1.20315455e-17,2.7217294e-13,1.0861582e-12,1.1191212e-10,7.5215514e-23,6.502046e-21
28,8.8279286e-13,1.0,6.239078e-17,1.1384577e-12,3.714946e-12,2.9003833e-10,8.4649097e-22,5.0493147e-20
29,7.446818e-13,1.0,4.9795045e-17,9.17198e-13,3.220302e-12,2.4284694e-10,6.4013354e-22,4.0323042e-20
30,2.2278392e-13,1.0,1.7194992e-17,2.2693326e-13,1.8191496e-12,1.1327386e-10,1.038278e-22,9.777496e-21
31,2.868769e-14,1.0,1.2646918e-16,6.7908554e-15,7.588735e-11,9.721096e-10,1.005451e-22,2.0438387e-20
32,1.8832122e-14,1.0,2.6554506e-18,1.5024418e-14,5.9231743e-13,2.8418701e-11,3.6502763e-24,7.568643e-22
33,3.815225e-17,1.0,3.6802366e-18,5.715935e-18,1.1008613e-10,1.3550423e-12,8.854624e-28,7.4305735e-24
34,1.3897858e-09,0.9999993,3.951686e-12,9.529213e-10,1.5324408e-08,6.6853283e-07,2.2107036e-16,7.244807e-15
35,5.9790907e-16,1.0,2.7450477e-18,7.6164514e-17,5.5309056e-12,1.9064464e-11,1.2415691e-25,8.080752e-23
36,1.305982e-17,1.0,4.7888452e-20,1.4039867e-18,3.4761817e-13,5.7540154e-13,1.9269937e-28,3.40038e-25
37,8.1470175e-16,1.0,6.9319183e-18,1.02324134e-16,1.6274228e-11,2.1185272e-11,1.8409357e-25,1.4448314e-22
38,9.992439e-18,1.0,3.388579e-20,1.0821887e-18,2.6001057e-13,5.2038755e-13,1.4148399e-28,2.3755326e-25
39,1.1911759e-17,1.0,4.0234385e-20,1.2912735e-18,2.7858109e-13,5.924609e-13,1.7747963e-28,2.8135562e-25
40,5.1915715e-17,1.0,2.2765047e-19,6.0682627e-18,1.2487877e-12,2.3216962e-12,2.2452576e-27,2.6369297e-24
41,4.85048e-17,1.0,2.1559845e-19,5.718072e-18,1.1637051e-12,2.3111235e-12,2.1134446e-27,2.4241619e-24
42,5.639011e-17,1.0,2.3710765e-19,6.586911e-18,1.1767939e-12,2.6115386e-12,2.5404668e-27,2.8479723e-24
43,2.6426398e-16,1.0,1.1527356e-18,3.1698418e-17,3.702355e-12,1.0341708e-11,3.0822447e-26,2.3425184e-23
44,5.476413e-16,1.0,2.076898e-18,6.7534155e-17,4.2437425e-12,2.1151397e-11,1.1043081e-25,5.7308984e-23
45,1.1318579e-13,1.0,4.6964806e-16,1.4452286e-14,8.576918e-11,2.1652968e-09,4.61143e-22,6.488397e-20
46,1.2651714e-13,1.0,4.9875677e-16,1.4803254e-14,5.565449e-11,1.7427079e-09,4.807987e-22,5.984213e-20
47,2.716946e-14,1.0,9.831636e-17,3.0340593e-15,1.4796784e-11,4.1793569e-10,3.768191e-23,6.332411e-21
48,1.1177137e-13,1.0,3.9342788e-16,1.1880646e-14,3.5072875e-11,1.3182252e-09,3.2619578e-22,4.0396942e-20
49,3.885603e-12,0.9999999,2.4829207e-14,5.1224145e-13,3.129883e-10,6.472392e-08,1.3086137e-19,5.8990873e-18
50,2.3109119e-12,0.9999999,2.1601758e-14,3.2700204e-13,2.7284228e-10,8.086826e-08,7.673482e-20,3.2422759e-18
51,3.475612e-11,0.99999905,4.3484612e-13,4.247399e-12,1.0097116e-09,1.0063217e-06,3.4119658e-18,6.9211876e-17
52,1.2449265e-10,0.9999958,1.660045e-12,1.4755547e-11,2.691513e-09,4.116374e-06,2.6059184e-17,3.7919812e-16
53,3.281899e-10,0.9999926,3.7954353e-12,3.300894e-11,5.0674926e-09,7.4441477e-06,9.3421315e-17,1.2153897e-15
54,2.2658695e-09,0.9999547,2.7490094e-11,1.7625845e-10,1.7555873e-08,4.5240038e-05,1.4418584e-15,1.22142354e-14
55,3.382974e-10,0.9999893,4.290495e-12,3.0781343e-11,5.6225624e-09,1.0772161e-05,9.255831e-17,1.1519996e-15
56,2.6267918e-08,1.3287475e-05,4.061274e-09,1.0297398e-09,1.4838829e-06,0.9999852,5.0829087e-11,1.1026928e-09
57,6.4536297e-12,6.558545e-13,4.783992e-11,7.5312755e-14,6.6192773e-11,1.0,2.4746673e-13,2.8940158e-11
58,1.5764674e-06,2.5462461e-05,7.14268e-06,7.8341304e-07,0.075012475,0.9249519,1.2421629e-09,6.615661e-07
59,0.9999919,2.6375357e-10,2.8290838e-11,8.070044e-06,8.116847e-12,5.5087835e-08,3.8934533e-11,1.4201987e-12
60,0.999977,5.609252e-10,5.5369664e-11,2.292169e-05,2.2044158e-11,5.892404e-08,7.279288e-11,2.9042717e-12
61,0.9999974,5.2194738e-11,3.2568245e-12,2.5928334e-06,1.4329487e-12,1.0740052e-08,7.0066804e-12,2.741374e-13
62,0.99999917,1.5866052e-11,1.239267e-12,8.620982e-07,5.308948e-13,5.59949e-09,2.448366e-12,1.12894625e-13
63,0.9999999,1.9403123e-12,3.286528e-13,1.4748028e-07,8.224355e-14,2.2255544e-09,4.3205045e-13,2.4029976e-14
64,1.0,4.788095e-13,1.3302781e-13,5.4621022e-08,2.4349993e-14,1.2745814e-09,1.6222394e-13,9.335868e-15
65,1.0,3.152255e-13,9.087797e-14,4.0924164e-08,1.5224531e-14,9.439062e-10,1.06381355e-13,5.8597583e-15
66,1.0,3.7211637e-13,1.03667204e-13,4.4602665e-08,1.7942303e-14,1.0504517e-09,1.1938212e-13,6.7805013e-15
67,1.0,1.9213602e-13,6.232664e-14,2.990526e-08,9.3351205e-15,8.0123247e-10,7.4267856e-14,4.0192455e-15
68,1.0,7.286223e-14,3.1198395e-14,1.6532933e-08,3.849555e-15,4.8281235e-10,3.435406e-14,1.8597487e-15
69,1.0,1.9337278e-13,9.603571e-14,3.4173794e-08,1.3176864e-14,1.3503795e-09,1.1916055e-13,8.018817e-15
