,가다,동대문,따뜻하다,먹다,수제비,오늘,,.
0,0.9999913,4.4796084e-11,3.4907973e-12,8.531947e-06,1.5681705e-12,1.8168622e-07,1.4134488e-10,7.844439e-13
1,0.9981989,3.4532853e-08,6.329489e-09,0.0014928249,5.468603e-09,0.00030788942,3.2689763e-07,4.072122e-09
2,4.7823078e-06,0.9999887,1.137324e-10,8.8974794e-08,1.5367478e-08,6.432967e-06,1.2953817e-13,2.3826625e-13
3,2.6828035e-11,1.0,3.840974e-15,9.276898e-12,4.895461e-11,7.4163715e-09,9.098037e-20,3.481561e-18
4,0.00115756,0.001512158,1.06884585e-07,0.99726224,2.1062899e-05,4.6817604e-05,1.5252782e-09,2.9528346e-10
5,7.7772903e-16,1.0,1.421626e-18,2.4667844e-16,4.2428992e-13,1.524882e-11,1.4399049e-25,6.259059e-23
6,6.2563395e-15,1.0,1.9142186e-18,6.355153e-15,4.6519646e-13,1.8453431e-11,9.445293e-25,3.2192235e-22
7,1.1829533e-12,1.0,1.4871961e-15,1.6885821e-12,4.5278722e-11,1.1860752e-09,2.9973415e-21,5.5543126e-19
8,6.5521183e-13,1.0,5.5177023e-16,6.2438764e-13,1.3961327e-11,7.304285e-10,1.0778652e-21,1.6796846e-19
9,5.0412948e-14,1.0,2.6534167e-17,5.430817e-14,1.6887302e-12,9.9372045e-11,2.2242911e-23,5.159223e-21
10,2.7589012e-13,1.0,1.891241e-16,2.6416158e-13,6.14137e-12,3.6740935e-10,3.0256345e-22,5.1374456e-20
11,3.063463e-13,1.0,1.9679077e-16,4.116408e-13,9.226799e-12,4.027636e-10,3.6692947e-22,6.669432e-20
12,0.0005260724,0.9974255,2.3564212e-08,0.0014708048,0.00046348726,0.00011398954,9.149637e-10,1.2508553e-09
13,5.9499104e-08,0.99999785,1.3290669e-11,2.0788312e-07,1.1947661e-06,6.0504044e-07,9.490213e-15,1.30519e-13
14,2.6981225e-14,1.0,1.4550954e-17,2.7625861e-14,1.564793e-12,7.100893e-11,9.8888495e-24,2.6277355e-21
15,8.7656255e-14,1.0,3.1316694e-17,1.3995893e-13,2.346807e-12,1.0734725e-10,4.333457e-23,8.379966e-21
16,3.6167263e-13,1.0,1.6515593e-16,2.3846595e-12,2.3413176e-11,2.6150307e-10,3.753173e-22,7.513017e-20
