,가다,동대문,따뜻하다,먹다,수제비,오늘,,.,너,마시다,물음표,읽다,책,커피
0,6.005012e-06,0.9999472,2.2182925e-16,7.446116e-12,6.6902356e-18,4.6876066e-12,1.2539714e-14,6.121113e-14,4.6390014e-05,1.2717494e-11,3.8837786e-07,1.5362631e-14,1.6937092e-15,6.9595934e-08
1,1.889127e-06,0.9999733,9.251765e-17,4.3964875e-12,1.7341485e-18,1.267307e-12,2.421382e-15,1.7421848e-14,2.4640402e-05,7.974962e-12,6.973355e-08,8.97493e-15,4.3296716e-16,1.7991914e-08
2,6.544381e-07,0.9999969,1.3477683e-17,4.150042e-13,4.387529e-19,6.791152e-13,3.388601e-16,1.6622725e-14,2.5301451e-06,1.6867292e-12,4.5783818e-08,7.001559e-16,1.5990141e-16,3.0721843e-09
3,1.5082345e-07,0.9999975,1.3876534e-17,1.5411133e-13,2.61593e-19,5.7809963e-13,8.32808e-17,6.248596e-15,2.3253538e-06,1.3641072e-12,3.5726135e-08,7.4574485e-16,9.373949e-17,4.5668958e-09
4,2.2400172e-08,0.99999964,4.763123e-18,2.7473675e-14,9.1853896e-20,1.1102872e-13,8.706386e-18,1.3613112e-15,3.365316e-07,1.5904494e-13,8.509935e-09,1.1877096e-16,1.9921288e-17,4.7230836e-10
5,5.7108713e-09,0.9999999,2.4867169e-18,6.015973e-15,3.7463104e-20,6.8788006e-14,3.4503052e-18,9.042728e-16,1.5048475e-07,6.815513e-14,3.7812415e-09,8.2294426e-17,1.6828095e-17,5.045258e-10
6,1.903861e-09,1.0,1.1777469e-18,1.3494459e-15,2.5446077e-20,2.6059431e-14,8.904151e-19,3.0352152e-16,4.2218726e-08,1.7510265e-14,2.1438045e-09,6.055316e-17,5.9798148e-18,1.9129782e-10
7,9.170175e-10,1.0,9.260618e-19,7.405701e-16,1.7233777e-20,2.5987857e-14,9.413882e-19,3.233189e-16,3.8253784e-08,1.35196614e-14,2.0988697e-09,5.924394e-17,8.039418e-18,1.1889013e-10
8,3.0166866e-10,1.0,7.148739e-19,7.963546e-16,1.5818403e-20,1.7647969e-14,6.211619e-19,1.5813729e-16,3.3005453e-08,1.6719026e-14,1.0000507e-09,3.164357e-17,1.0661758e-17,7.056082e-11
9,2.5247318e-10,1.0,4.8128015e-19,4.3511466e-16,1.29777085e-20,1.7150996e-14,4.7307995e-19,1.6931581e-16,1.9689782e-08,1.4292634e-14,8.880701e-10,2.7638889e-17,1.5581267e-17,4.6234863e-11
10,2.4320523e-10,1.0,5.5096593e-19,4.3192788e-16,1.1422421e-20,3.2062697e-14,6.637886e-19,1.4260541e-16,1.4349931e-08,1.7072469e-14,7.957755e-10,2.1060032e-17,1.932437e-17,9.81106e-11
11,8.724906e-11,1.0,2.7155711e-19,3.4126624e-16,6.577987e-21,2.7069628e-14,4.5804754e-19,4.8715264e-17,9.896057e-09,7.389732e-15,6.267021e-10,1.5864838e-17,2.046916e-17,2.2942431e-10
12,2.3725518e-11,1.0,1.3876925e-19,1.5236717e-16,4.298508e-21,2.4006615e-14,2.5120868e-19,1.5273021e-17,6.0080807e-09,5.4887345e-15,2.8966404e-10,1.115805e-17,6.8565712e-18,8.264909e-11
13,1.350185e-11,1.0,1.2082449e-19,1.2329517e-16,1.1750756e-20,4.637628e-14,4.7286524e-19,2.1171028e-17,3.8042973e-09,4.890449e-15,4.3499485e-10,2.060532e-17,1.293172e-17,3.9106418e-10
14,2.8450306e-12,1.0,7.820472e-20,3.0370436e-17,5.9112213e-21,2.645063e-14,1.1832808e-19,7.224131e-18,2.806729e-09,2.6408977e-15,2.6020547e-10,1.75431e-17,3.1977498e-18,4.4919957e-10
15,1.7750614e-12,1.0,7.0635634e-20,2.3818576e-17,8.378303e-21,5.2009358e-14,1.5914283e-19,1.00019354e-17,1.3134968e-09,3.581165e-15,4.592122e-10,1.263905e-17,6.320354e-18,4.9646615e-10
16,1.5745372e-13,1.0,4.9524076e-20,6.342163e-18,5.526852e-21,6.5558155e-14,3.983624e-20,2.1838726e-18,4.9288834e-10,1.4849739e-15,2.859608e-10,1.7834935e-17,1.8237891e-18,5.147447e-10
17,4.151515e-15,1.0,1.04541695e-20,2.7128792e-19,6.8187365e-22,3.185909e-14,2.1387882e-21,2.5901685e-19,1.5172788e-10,3.3208398e-16,6.401713e-11,3.652516e-18,7.6918915e-19,4.1071052e-10
18,3.6969e-16,1.0,4.0826206e-21,1.2015206e-19,7.951167e-22,6.08529e-14,4.0152316e-22,9.842128e-20,5.287998e-11,1.5899986e-16,3.6567322e-11,2.749575e-18,3.1153424e-19,2.859139e-10
