,가다,동대문,따뜻하다,먹다,수제비,오늘,,.,너,마시다,물음표,읽다,책,커피
0,1.8196793e-11,8.027917e-14,2.697411e-09,4.9835133e-15,3.5175116e-08,8.891356e-09,9.9268534e-14,6.7740213e-10,1.3569319e-11,4.831635e-07,6.955457e-07,8.991079e-18,0.9999988,1.1009747e-19
1,4.0288278e-13,1.7727374e-15,2.3701283e-10,1.1975778e-16,2.1655497e-08,8.632802e-11,1.3898671e-15,6.79254e-11,6.4748695e-13,2.7986795e-08,1.2494627e-07,8.8098904e-18,0.9999999,2.449982e-21
2,2.648568e-13,6.773104e-16,4.6712814e-11,4.7172343e-17,7.026543e-09,1.6192455e-11,5.1895745e-16,2.3268757e-11,2.8838685e-13,9.832989e-09,3.4633914e-08,8.217174e-18,1.0,3.1615495e-22
3,2.2140676e-13,5.0008656e-16,2.6131793e-11,3.122365e-17,3.2194165e-09,8.406819e-12,4.450679e-16,1.8148982e-11,2.950929e-13,6.634325e-09,2.0203942e-08,1.0909516e-17,1.0,1.8892955e-22
4,9.4746476e-14,2.257862e-16,4.6458132e-12,9.030207e-18,4.930219e-10,2.022067e-12,1.9517742e-16,6.1840502e-12,1.2775238e-13,3.1917076e-09,7.125076e-09,7.814933e-18,1.0,4.91163e-23
5,4.302887e-14,1.7196575e-16,1.161851e-12,3.6806295e-18,8.9411686e-11,7.109735e-13,9.764545e-17,2.4949773e-12,7.57393e-14,1.5933377e-09,3.264531e-09,7.448503e-18,1.0,1.9086722e-23
6,2.959766e-14,1.8115044e-16,4.300674e-13,2.661627e-18,3.629743e-11,4.1714025e-13,6.346377e-17,1.9825066e-12,6.567079e-14,8.491174e-10,2.0209519e-09,1.063215e-17,1.0,1.2709843e-23
7,2.404887e-14,2.1420352e-16,1.5238308e-13,2.3955612e-18,2.509219e-11,3.0578353e-13,3.3375765e-17,1.9088793e-12,5.0189596e-14,5.6746574e-10,1.8514549e-09,1.5911203e-17,1.0,1.0657375e-23
8,2.6527527e-14,3.686113e-16,9.5046394e-14,3.3586614e-18,2.229563e-11,3.143453e-13,2.4768062e-17,2.0312012e-12,5.516582e-14,5.6047816e-10,2.0712227e-09,3.9929868e-17,1.0,1.4710866e-23
9,2.041881e-14,6.65826e-16,6.093687e-14,4.158562e-18,1.8634915e-11,3.2500237e-13,1.9375523e-17,2.0663935e-12,6.303067e-14,4.9145205e-10,2.5416727e-09,9.184671e-17,1.0,1.8159537e-23
10,1.6404096e-14,1.4256469e-15,4.671506e-14,5.025664e-18,1.759479e-11,2.954184e-13,1.465339e-17,2.4726779e-12,8.393913e-14,4.53095e-10,3.4868735e-09,2.691371e-16,1.0,2.5844782e-23
11,1.413771e-14,2.937583e-15,4.0245405e-14,6.106718e-18,1.907101e-11,2.3704958e-13,1.1285186e-17,3.2688878e-12,1.2595853e-13,4.2399365e-10,4.0391543e-09,7.468228e-16,1.0,4.273831e-23
12,1.5439173e-14,6.749559e-15,3.8223836e-14,6.3032106e-18,2.2466726e-11,2.1021628e-13,1.0287319e-17,4.418732e-12,2.349672e-13,3.5336917e-10,4.4610213e-09,2.5464106e-15,1.0,7.6343466e-23
13,2.4488463e-14,1.8070994e-14,4.348048e-14,1.0092463e-17,3.1572103e-11,2.6623647e-13,1.3553877e-17,8.480855e-12,5.733289e-13,3.574432e-10,7.656333e-09,1.2929964e-14,1.0,1.9119816e-22
14,4.4057338e-14,5.6577434e-14,5.0925057e-14,1.8037598e-17,4.652573e-11,4.641241e-13,2.4952992e-17,1.9251663e-11,1.4715719e-12,4.5312612e-10,1.9143343e-08,7.7739166e-14,1.0,5.170904e-22
