,가다,동대문,따뜻하다,먹다,수제비,오늘,,.,너,마시다,물음표,읽다,책,커피
0,6.1402293e-06,0.9999275,8.340027e-16,4.885198e-12,1.2595443e-17,1.4102208e-11,2.0402849e-14,8.572489e-14,6.554595e-05,2.8718668e-11,7.315052e-07,7.139818e-14,4.7862274e-15,5.79843e-08
1,2.5470117e-06,0.9999397,5.8032345e-16,2.4293673e-12,6.1751953e-18,5.842373e-12,9.3725585e-15,4.3960583e-14,5.7407186e-05,1.9241433e-11,3.4464992e-07,5.723347e-14,1.6920304e-15,3.86868e-08
2,7.6922595e-07,0.9999902,1.3476572e-16,2.9933705e-13,2.0349443e-18,1.6590387e-12,1.0034024e-15,3.0994538e-14,8.92989e-06,2.2535075e-12,1.1842541e-07,1.7946097e-14,3.353319e-16,7.873031e-09
3,1.1692248e-06,0.99999,9.203132e-17,3.6234568e-13,1.1831883e-18,8.495612e-13,5.567375e-16,2.611744e-14,8.743433e-06,1.2643343e-12,6.265208e-08,1.5264941e-14,3.387544e-16,4.520583e-09
4,3.749926e-07,0.9999957,5.1279547e-17,1.9484064e-13,7.578647e-19,4.8508577e-13,2.280227e-16,1.8115814e-14,3.895491e-06,5.3569914e-13,2.7817125e-08,5.3189485e-15,2.6822786e-16,9.423731e-10
5,9.5276185e-08,0.999997,3.1662065e-17,8.298565e-14,4.871507e-19,4.4219037e-13,1.5097006e-16,1.0860006e-14,2.8979252e-06,4.3567043e-13,2.490895e-08,5.632292e-15,2.1384772e-16,2.1642539e-09
6,6.154297e-09,0.9999993,1.1181733e-17,7.919707e-15,2.4872168e-19,1.3968361e-13,2.0641495e-17,1.8687578e-15,6.867082e-07,7.421116e-14,1.8757493e-08,2.94274e-15,3.3807447e-17,1.3998154e-09
7,1.501514e-09,0.99999964,4.9561908e-18,2.6559097e-15,8.962656e-20,1.04536646e-13,6.7119573e-18,1.4976824e-15,3.5053804e-07,3.2625236e-14,4.824828e-09,1.4139909e-15,1.873196e-17,7.335151e-10
8,6.452836e-10,0.9999999,1.9990176e-18,1.5162331e-15,5.3706423e-20,3.7818452e-14,2.4113492e-18,6.8131656e-16,1.4794345e-07,1.699806e-14,2.9331797e-09,7.4950833e-16,1.5546295e-17,3.449306e-10
9,2.2883342e-10,0.9999999,7.387659e-19,4.2026448e-16,1.8611137e-20,2.0948966e-14,1.4794135e-18,3.3306336e-16,9.8102504e-08,7.289499e-15,1.2235385e-09,2.8570477e-16,1.52922e-17,9.4007135e-11
10,5.478412e-11,1.0,4.3370873e-19,2.9445936e-16,1.05380516e-20,1.2245346e-14,6.2241195e-19,1.116981e-16,5.5784763e-08,3.7786568e-15,6.077357e-10,1.0908357e-16,1.0895417e-17,5.2490186e-11
