,가다,동대문,따뜻하다,먹다,수제비,오늘,,.,너,마시다,물음표,읽다,책,커피
0,4.6132624e-13,3.2040175e-15,2.9627537e-10,8.185015e-17,1.9325782e-08,2.49735e-10,3.3531993e-15,1.0056813e-10,9.258454e-13,3.042716e-08,2.457956e-07,1.3034285e-17,0.99999976,8.910052e-21
1,1.1608624e-13,6.7265766e-16,4.457827e-11,1.298585e-17,2.6029794e-09,1.8127083e-11,5.3638764e-16,1.17949105e-11,1.5363568e-13,8.710383e-09,3.4946854e-08,4.0904056e-18,1.0,4.554559e-22
2,5.737552e-14,3.5579465e-16,1.3011427e-11,5.4947176e-18,7.7233875e-10,4.348882e-12,1.944202e-16,5.0062203e-12,8.6474895e-14,4.289533e-09,1.668776e-08,3.9300898e-18,1.0,1.2624176e-22
3,4.4004764e-14,2.0937962e-16,3.8246407e-12,3.3524789e-18,4.0905937e-10,1.4397962e-12,1.0555131e-16,3.0003695e-12,5.95915e-14,2.3024815e-09,7.723981e-09,4.558514e-18,1.0,4.2261828e-23
4,2.6980813e-14,1.0911103e-16,1.0878376e-12,1.8730955e-18,1.7671314e-10,5.8766316e-13,6.799558e-17,1.6007007e-12,3.9307648e-14,1.3909909e-09,4.3365302e-09,4.555038e-18,1.0,1.698865e-23
5,2.2628478e-14,8.30035e-17,6.7115925e-13,1.5912166e-18,8.46788e-11,3.572191e-13,6.803943e-17,1.0790961e-12,3.3556972e-14,9.669576e-10,3.0413458e-09,4.5661722e-18,1.0,9.5387885e-24
6,1.592088e-14,6.271506e-17,4.3882335e-13,1.3655746e-18,5.85472e-11,2.4173602e-13,5.4014907e-17,8.212432e-13,3.002433e-14,7.26229e-10,2.119665e-09,4.4068006e-18,1.0,6.3532577e-24
7,1.3252959e-14,6.4555954e-17,2.3950373e-13,1.2643721e-18,4.2281113e-11,1.9492139e-13,3.4596518e-17,6.7767845e-13,2.7996004e-14,6.2720434e-10,1.5803775e-09,4.858848e-18,1.0,4.4597025e-24
8,1.21267615e-14,7.7110835e-17,1.3175387e-13,1.3523761e-18,3.755636e-11,1.3859298e-13,2.1595838e-17,7.3679956e-13,2.6536131e-14,5.065691e-10,1.3256457e-09,6.465672e-18,1.0,4.394415e-24
9,1.1388215e-14,1.170394e-16,7.19793e-14,1.5229264e-18,3.2852717e-11,1.0940796e-13,1.4200441e-17,8.385468e-13,2.5742422e-14,4.3422724e-10,1.2552804e-09,1.0396004e-17,1.0,4.4710814e-24
10,1.1456405e-14,1.6712888e-16,5.332484e-14,1.763118e-18,2.4868779e-11,1.1489586e-13,1.0399138e-17,7.8895977e-13,2.997192e-14,4.1832487e-10,1.3538068e-09,2.2118935e-17,1.0,5.372394e-24
11,1.0211017e-14,3.1545116e-16,4.3289824e-14,2.0752427e-18,1.9646125e-11,1.2325774e-13,9.087536e-18,8.334602e-13,4.314623e-14,4.3134799e-10,1.8379895e-09,5.6625926e-17,1.0,7.598896e-24
12,8.972636e-15,6.2031987e-16,3.8802972e-14,2.6033347e-18,1.9027955e-11,1.241283e-13,7.077029e-18,1.195075e-12,6.4545835e-14,4.0547368e-10,2.7759246e-09,1.7280814e-16,1.0,1.332651e-23
13,9.121412e-15,1.6583152e-15,3.4187246e-14,3.1336156e-18,2.1676666e-11,1.1995641e-13,6.721158e-18,1.8296133e-12,1.1214101e-13,3.9622144e-10,3.7170995e-09,6.097925e-16,1.0,2.5749524e-23
14,1.1138165e-14,3.5662234e-15,2.9380663e-14,3.203207e-18,2.5035828e-11,1.1480868e-13,6.913881e-18,2.6559451e-12,2.0059743e-13,3.3852113e-10,4.126691e-09,2.4523554e-15,1.0,5.458999e-23
15,1.681285e-14,1.1242707e-14,5.4176366e-14,6.632903e-18,4.2649807e-11,1.9141944e-13,9.6523995e-18,5.6786364e-12,4.378251e-13,4.233504e-10,1.1367156e-08,1.308747e-14,1.0,1.6803935e-22
16,1.9247226e-14,2.5510494e-14,4.1263498e-14,1.2120037e-17,6.024897e-11,2.1085557e-13,1.0185559e-17,7.439865e-12,7.7802104e-13,4.631291e-10,2.8170172e-08,6.4032906e-14,1.0,3.3613207e-22
17,2.3031871e-14,6.5218176e-14,3.3885892e-14,1.8894157e-17,9.038752e-11,2.8682783e-13,1.14551206e-17,1.398326e-11,1.5609208e-12,6.013443e-10,4.370036e-08,2.8166017e-13,1.0,7.432452e-22
