,가다,동대문,따뜻하다,먹다,수제비,오늘,,.,너,마시다,물음표,읽다,책,커피
0,1.0628362e-12,1.654537e-14,3.5950305e-11,1.8876152e-16,4.010879e-09,2.018739e-10,5.7705166e-15,9.485871e-11,1.6020319e-12,7.5028076e-08,1.0819551e-07,1.5898519e-17,0.99999976,8.378558e-21
1,6.460014e-14,1.2074455e-15,9.974266e-12,1.1985369e-17,5.5955014e-09,6.7008126e-12,1.4222023e-16,2.907765e-11,2.3176865e-13,1.1315476e-08,7.096069e-08,2.6156993e-17,0.9999999,7.6825535e-22
2,3.0267896e-14,4.559284e-16,5.686104e-12,6.1920334e-18,1.8111205e-09,2.8291375e-12,6.1698965e-17,6.5494233e-12,1.0348821e-13,7.223447e-09,2.6229207e-08,1.4086117e-17,1.0,1.8695654e-22
3,2.0314547e-14,3.7387944e-16,1.578432e-12,3.289342e-18,6.421271e-10,1.6259918e-12,3.3302255e-17,5.318249e-12,6.825608e-14,4.2260035e-09,1.3116373e-08,1.812803e-17,1.0,7.776046e-23
4,1.1608354e-14,3.6885606e-16,2.9791374e-13,1.8921699e-18,2.0472982e-10,6.296017e-13,1.5287244e-17,3.4844616e-12,4.5233077e-14,1.7324704e-09,5.8982828e-09,2.5605612e-17,1.0,3.8389225e-23
5,5.9604883e-15,3.3388514e-16,4.5600364e-14,9.928336e-19,6.380429e-11,2.8867853e-13,6.7631056e-18,3.0749797e-12,2.6359774e-14,6.7310896e-10,2.5374198e-09,3.629448e-17,1.0,1.6937918e-23
6,4.7550897e-15,4.03282e-16,1.7007337e-14,1.1079958e-18,2.5087788e-11,1.7484609e-13,5.6298512e-18,2.863983e-12,1.805277e-14,3.9731346e-10,1.4902389e-09,5.0323045e-17,1.0,1.4110975e-23
7,3.899898e-15,6.8972135e-16,1.0184836e-14,1.3418722e-18,1.6537764e-11,1.6575706e-13,4.5452483e-18,3.011808e-12,2.0303856e-14,2.934309e-10,1.5069486e-09,1.1748673e-16,1.0,1.9001725e-23
8,3.6776316e-15,1.4856877e-15,9.171201e-15,1.7484365e-18,1.4028674e-11,1.6702778e-13,4.3158157e-18,2.8881858e-12,2.6557195e-14,3.2068515e-10,2.309783e-09,2.7430826e-16,1.0,2.8111775e-23
9,4.7725898e-15,3.5636535e-15,1.0228989e-14,2.3232397e-18,1.4422128e-11,1.8403538e-13,4.694792e-18,3.777178e-12,4.946381e-14,3.5639072e-10,3.747082e-09,7.2646236e-16,1.0,4.4646072e-23
10,5.317044e-15,8.396951e-15,1.30266036e-14,2.7759542e-18,1.9001117e-11,2.0324131e-13,4.507056e-18,5.0751734e-12,8.5911984e-14,3.6344208e-10,5.195555e-09,2.2863088e-15,1.0,1.0205524e-22
11,7.0121957e-15,1.9160671e-14,1.2480864e-14,2.9661346e-18,2.1577953e-11,1.9087475e-13,4.8247526e-18,8.263564e-12,1.4627396e-13,3.7638415e-10,5.87531e-09,7.0801455e-15,1.0,1.8947809e-22
12,1.3954517e-14,6.346314e-14,1.4946759e-14,6.456971e-18,2.774408e-11,2.784106e-13,7.715817e-18,1.5582056e-11,3.5392712e-13,4.829247e-10,1.1387381e-08,2.389269e-14,1.0,4.3650983e-22
13,3.1142037e-14,1.4672999e-13,1.5006517e-14,1.4810406e-17,2.95002e-11,4.004863e-13,1.4628817e-17,2.3397194e-11,8.930252e-13,5.663391e-10,2.396003e-08,1.0009991e-13,1.0,9.667895e-22
14,9.15296e-14,4.6995784e-13,3.3863984e-14,4.9500536e-17,5.918583e-11,1.2186758e-12,4.1929064e-17,5.2532548e-11,3.7951595e-12,1.0597854e-09,6.9397316e-08,5.000501e-13,0.9999999,3.4127315e-21
15,3.8107085e-13,2.0470691e-12,7.955111e-14,1.2416882e-16,1.0602174e-10,3.1591056e-12,1.4627816e-16,1.2796814e-10,1.4960411e-11,1.4756775e-09,2.233896e-07,3.354164e-12,0.99999976,1.8572552e-20
16,1.4609098e-12,1.5106291e-11,3.0310978e-13,3.626623e-16,2.561379e-10,1.0368619e-11,5.4153527e-16,2.7841818e-10,1.1048085e-10,3.2184801e-09,9.428342e-07,3.533403e-11,0.99999905,2.934192e-19
17,7.254103e-12,1.5551042e-10,9.433685e-13,8.3539445e-16,5.192513e-10,5.520181e-11,2.408623e-15,8.7326874e-10,9.720357e-10,5.800696e-09,3.515079e-06,5.7744426e-10,0.9999964,3.0266688e-18
