,가다,동대문,따뜻하다,먹다,수제비,오늘,,.,너,마시다,물음표,읽다,책,커피
0,5.2597095e-15,2.5066813e-05,8.5527895e-18,9.051241e-18,2.0174728e-17,4.4302628e-10,7.504912e-19,4.368387e-18,9.0036856e-10,1.1397739e-12,5.7483358e-06,5.60243e-17,3.217352e-17,0.9999691
1,1.450095e-16,2.1239073e-06,4.624023e-19,2.4756652e-19,2.3723213e-18,4.374463e-12,1.5003572e-21,3.4405036e-20,4.0772323e-11,3.1264593e-13,3.6794302e-06,6.082109e-18,5.436845e-19,0.99999416
2,2.9559815e-17,5.791917e-07,1.1391878e-19,4.011332e-20,5.862318e-19,3.8423865e-12,2.1832184e-22,7.1048255e-21,3.3860924e-12,1.1167697e-13,3.257523e-06,4.768704e-19,4.9034003e-20,0.9999962
3,1.4252986e-18,9.725848e-08,1.5306321e-20,1.1324687e-20,1.3691487e-19,8.094548e-13,1.22721024e-23,9.893512e-22,3.6876144e-13,4.6465415e-14,2.4009516e-06,7.552394e-20,5.990316e-21,0.9999975
4,5.8899744e-20,3.623315e-08,4.686104e-22,7.0798487e-22,2.9334749e-21,8.102486e-14,9.866008e-25,3.4366217e-23,4.0382343e-14,5.510531e-15,2.5929742e-07,6.790626e-21,1.2572415e-22,0.99999976
5,2.5994704e-21,5.0215196e-09,3.8458827e-24,1.32084346e-23,1.3641186e-23,2.8902642e-15,3.3569572e-26,4.5753794e-25,3.848586e-15,1.9149949e-16,1.2809625e-08,4.535228e-22,5.6711733e-25,1.0
6,1.7061277e-21,3.1917866e-09,2.7279717e-24,9.274701e-24,8.5658595e-24,1.8687734e-15,2.246844e-26,2.8009308e-25,2.735122e-15,1.3701103e-16,9.229683e-09,2.810021e-22,3.9677352e-25,1.0
7,1.1825487e-21,2.293995e-09,2.5805169e-24,6.54716e-24,6.4585036e-24,1.4275733e-15,1.6029563e-26,2.3758045e-25,1.9729373e-15,1.2184806e-16,8.341409e-09,1.9685625e-22,2.78615e-25,1.0
8,1.1075166e-21,2.085426e-09,2.2547284e-24,5.8180137e-24,5.486658e-24,1.4120293e-15,1.4457492e-26,1.9592472e-25,1.8042503e-15,1.1727538e-16,8.394494e-09,1.7807425e-22,2.5132773e-25,1.0
9,1.0174393e-21,1.6624151e-09,1.9938026e-24,5.1483824e-24,4.430267e-24,1.0554331e-15,1.13596394e-26,1.5628111e-25,1.4219645e-15,8.8819736e-17,6.847076e-09,1.5659226e-22,2.0111645e-25,1.0
10,9.413976e-22,1.6283406e-09,2.0470727e-24,5.159294e-24,4.1924928e-24,1.1697742e-15,1.1443407e-26,1.541637e-25,1.2887608e-15,9.3519703e-17,7.900637e-09,1.5571185e-22,2.1497283e-25,1.0
11,9.084918e-22,1.677724e-09,1.7612974e-24,5.1103056e-24,3.6088643e-24,1.2639593e-15,1.1370261e-26,1.4807013e-25,1.2657832e-15,8.755353e-17,7.8746245e-09,1.6229811e-22,2.011602e-25,1.0
12,8.645311e-22,1.9835726e-09,1.582664e-24,5.1324403e-24,3.4436153e-24,1.2784536e-15,9.843407e-27,1.5142663e-25,1.4462262e-15,8.206214e-17,9.379554e-09,1.8201227e-22,2.0116556e-25,1.0
13,9.425007e-22,2.3255071e-09,1.5110126e-24,5.0977276e-24,3.645253e-24,1.3932063e-15,1.05757135e-26,1.7189677e-25,1.5302312e-15,8.102569e-17,9.573054e-09,2.0711023e-22,2.2013373e-25,1.0
14,1.0230436e-21,2.2215383e-09,1.4661726e-24,5.5272865e-24,3.4137423e-24,1.3709266e-15,1.0323596e-26,1.7908288e-25,1.5556516e-15,7.7179994e-17,9.546779e-09,2.0219603e-22,2.0113794e-25,1.0
15,1.0625399e-21,2.2058062e-09,1.705032e-24,5.7107526e-24,3.4959503e-24,1.4333357e-15,1.0448715e-26,1.8200505e-25,1.598843e-15,7.141496e-17,1.0509472e-08,2.162571e-22,1.91211e-25,1.0
16,1.0748023e-21,2.2817241e-09,1.7383092e-24,6.759629e-24,3.9467993e-24,1.4888706e-15,1.0677339e-26,1.7505993e-25,1.7452006e-15,6.749424e-17,9.439354e-09,2.1528254e-22,2.1755997e-25,1.0
17,1.2765735e-21,2.3368318e-09,2.2609124e-24,6.425084e-24,4.577826e-24,1.693314e-15,1.1757221e-26,2.0243342e-25,1.7910838e-15,6.527931e-17,8.711362e-09,2.3304514e-22,2.2353552e-25,1.0
18,1.3064528e-21,2.2697182e-09,2.3123663e-24,6.369711e-24,4.6962826e-24,1.6991505e-15,1.2032822e-26,2.1217028e-25,1.9219042e-15,6.442483e-17,8.453381e-09,2.494265e-22,1.9724155e-25,1.0
19,1.2766125e-21,2.4031417e-09,2.2730713e-24,7.2964774e-24,4.566019e-24,1.7040514e-15,1.1299177e-26,2.0641424e-25,2.0847992e-15,7.133056e-17,8.031271e-09,2.427857e-22,1.8392301e-25,1.0
20,1.2254042e-21,1.9331676e-09,2.2220255e-24,6.4849194e-24,4.330183e-24,1.7035314e-15,1.20286e-26,1.7634412e-25,1.6941606e-15,8.0252355e-17,8.448932e-09,2.014892e-22,1.9015772e-25,1.0
21,1.0816877e-21,1.1232427e-09,2.2147142e-24,5.075762e-24,4.622768e-24,1.4938714e-15,1.0827046e-26,1.5223865e-25,1.1754103e-15,7.638186e-17,7.854105e-09,1.6139055e-22,1.755923e-25,1.0
22,1.1783877e-21,6.924282e-10,2.51395e-24,4.6906967e-24,4.9568205e-24,1.6726673e-15,1.0899067e-26,1.3138419e-25,8.966062e-16,8.628463e-17,7.856367e-09,9.489905e-23,1.5405317e-25,1.0
23,1.283287e-21,5.2134014e-10,2.9660012e-24,4.519611e-24,5.1220155e-24,1.7522783e-15,1.1671601e-26,1.2238975e-25,7.891211e-16,1.0075312e-16,9.354578e-09,7.42154e-23,1.6586864e-25,1.0
24,1.2707917e-21,4.0194398e-10,3.0194051e-24,3.6425704e-24,4.538391e-24,1.754499e-15,9.827724e-27,9.625849e-26,6.938672e-16,9.532893e-17,9.332123e-09,5.1741573e-23,1.4629705e-25,1.0
25,1.2367878e-21,3.6833553e-10,3.2111865e-24,3.3361646e-24,4.511773e-24,1.6986386e-15,9.723051e-27,9.440424e-26,6.585385e-16,9.330626e-17,1.0393415e-08,4.956161e-23,1.4768428e-25,1.0
26,1.2834094e-21,4.319836e-10,3.1418652e-24,3.44869e-24,4.6466716e-24,1.7735763e-15,1.0005286e-26,1.00582157e-25,7.172159e-16,9.674449e-17,1.041888e-08,6.0952985e-23,1.6174593e-25,1.0
27,1.3117412e-21,5.004612e-10,3.1239624e-24,3.5552596e-24,4.7276485e-24,1.791111e-15,9.637786e-27,1.0614398e-25,7.7030907e-16,9.4659995e-17,1.0052587e-08,6.756822e-23,1.6409451e-25,1.0
28,1.2288495e-21,5.7973626e-10,2.9708024e-24,3.6105856e-24,5.0283915e-24,1.7608083e-15,1.0309429e-26,1.1190401e-25,7.6625586e-16,9.156964e-17,9.763486e-09,8.0683696e-23,1.6825076e-25,1.0
29,1.2264798e-21,6.778178e-10,2.8177897e-24,3.7868503e-24,5.032325e-24,1.7359911e-15,1.1098441e-26,1.1522875e-25,8.0362987e-16,9.3572875e-17,9.5295505e-09,8.9852387e-23,1.7413413e-25,1.0
30,1.1926785e-21,7.2310113e-10,2.5583163e-24,3.9776027e-24,5.0775825e-24,1.7211744e-15,1.16393214e-26,1.1325766e-25,8.430583e-16,8.9718054e-17,8.950784e-09,9.320352e-23,1.6318375e-25,1.0
31,1.203423e-21,7.405625e-10,2.4973853e-24,3.8221455e-24,4.916933e-24,1.6210006e-15,1.1609966e-26,1.1396104e-25,8.664717e-16,9.092396e-17,9.128438e-09,9.480787e-23,1.6304872e-25,1.0
32,1.2460222e-21,7.6054313e-10,2.5096095e-24,3.778106e-24,5.153275e-24,1.6164683e-15,1.1941368e-26,1.1320497e-25,8.800495e-16,9.384312e-17,9.073653e-09,9.5357374e-23,1.6691276e-25,1.0
33,1.2359059e-21,6.7838046e-10,2.4001458e-24,3.6216486e-24,5.1333605e-24,1.5324743e-15,1.13011166e-26,1.0859192e-25,8.6654446e-16,9.52824e-17,9.156949e-09,9.026189e-23,1.5278786e-25,1.0
34,1.2049894e-21,7.008376e-10,2.3339454e-24,3.612983e-24,5.0511923e-24,1.5676434e-15,1.1876768e-26,1.0848137e-25,8.5164997e-16,9.8077746e-17,8.7353715e-09,9.587458e-23,1.5190277e-25,1.0
35,1.2241614e-21,6.906542e-10,2.2969634e-24,3.661908e-24,4.839798e-24,1.5754909e-15,1.1817519e-26,1.0938308e-25,8.5968285e-16,9.6520364e-17,8.621918e-09,9.686384e-23,1.5053219e-25,1.0
36,1.3133785e-21,7.289365e-10,2.3283076e-24,3.9792724e-24,5.2525696e-24,1.7379524e-15,1.3300842e-26,1.2048583e-25,9.271697e-16,1.0309324e-16,9.2957935e-09,1.077951e-22,1.5690355e-25,1.0
37,1.2710826e-21,7.1140455e-10,2.3722558e-24,3.9724168e-24,5.221524e-24,1.7508886e-15,1.333132e-26,1.174481e-25,9.202843e-16,1.0565928e-16,8.792272e-09,1.0740557e-22,1.5167175e-25,1.0
38,1.4913615e-21,7.6602585e-10,2.4828993e-24,4.534099e-24,5.830389e-24,2.0277528e-15,1.506723e-26,1.3472994e-25,1.005585e-15,1.1785481e-16,9.036847e-09,1.1971998e-22,1.6989151e-25,1.0
39,2.1399225e-21,1.1841991e-09,4.553426e-24,8.484428e-24,9.388826e-24,4.153162e-15,2.318706e-26,2.4385088e-25,1.506967e-15,1.8342007e-16,1.5196582e-08,2.1806632e-22,2.6513822e-25,1.0
40,5.002093e-21,2.4478626e-09,1.606209e-23,2.829478e-23,3.2830283e-23,1.6144477e-14,6.086205e-26,7.6377473e-25,3.583652e-15,4.803913e-16,3.9704947e-08,6.3765003e-22,7.029408e-25,1.0
41,2.112509e-20,5.9017817e-09,8.8955086e-23,1.5831366e-22,1.8116714e-22,1.1807187e-13,2.5645976e-25,3.5148045e-24,1.2496584e-14,2.4622352e-15,1.5802313e-07,2.940354e-21,3.44028e-24,0.9999999
