,가다,동대문,따뜻하다,먹다,수제비,오늘,,.,너,마시다,물음표,읽다,책,커피
0,3.3210813e-14,1.2161438e-05,7.009466e-18,1.9387598e-17,7.159121e-18,2.5709546e-09,1.936785e-18,3.497299e-18,4.7492343e-10,1.2946008e-12,1.8700482e-06,1.1053122e-18,1.221539e-17,0.99998593
1,2.943261e-16,1.2478338e-06,3.1511794e-19,7.640053e-19,1.4905411e-18,1.9714695e-11,4.31356e-21,3.1384137e-20,1.7542206e-11,2.4139726e-13,1.2090221e-06,4.702252e-19,4.1897748e-19,0.9999975
2,5.61019e-18,1.5811067e-07,1.494477e-20,1.773287e-20,3.498491e-20,8.2931166e-13,3.533384e-23,2.2152393e-22,8.3464664e-13,2.5620544e-14,2.572356e-07,2.7440282e-20,3.257258e-21,0.99999964
3,1.5520922e-18,3.909466e-08,3.948762e-21,9.065429e-21,1.6605132e-20,4.939688e-13,1.12690595e-23,1.0504324e-22,1.704111e-13,2.1471824e-14,2.730238e-07,8.724393e-21,9.935439e-22,0.99999964
4,2.0662439e-19,1.4313106e-08,6.2275285e-22,3.6915205e-21,6.412922e-21,2.461101e-13,2.3218056e-24,6.3064886e-23,5.788863e-14,1.5168991e-14,2.1655484e-07,4.5302667e-21,4.678709e-22,0.99999976
5,6.074414e-21,5.4643814e-09,1.888293e-23,1.8078608e-22,1.2691584e-22,2.1600731e-14,1.5505309e-25,2.3981691e-24,5.363286e-15,1.1986481e-15,2.077693e-08,4.91137e-22,1.1565117e-23,1.0
6,3.3035955e-22,1.3284629e-09,3.6670083e-25,3.2398433e-24,1.1898638e-24,1.0262049e-15,5.035313e-27,6.373764e-26,8.219377e-16,4.4699887e-17,2.3883273e-09,7.090793e-23,9.530777e-26,1.0
7,3.1611396e-22,1.1964316e-09,3.3681183e-25,3.1460867e-24,1.1409855e-24,8.659199e-16,4.744841e-27,5.641244e-26,7.45377e-16,4.2851245e-17,2.4455433e-09,6.564695e-23,8.5186655e-26,1.0
8,2.595981e-22,1.0339056e-09,3.0050175e-25,2.7492416e-24,9.911013e-25,7.3034405e-16,4.2068404e-27,5.0093364e-26,6.479061e-16,3.8691317e-17,2.1481308e-09,6.288568e-23,7.3967136e-26,1.0
9,2.37148e-22,9.186053e-10,2.658766e-25,2.356481e-24,8.340531e-25,5.74793e-16,3.2090996e-27,4.157641e-26,5.569895e-16,3.3961806e-17,1.872947e-09,5.2145798e-23,6.5323347e-26,1.0
10,2.4072546e-22,1.0041621e-09,2.6614957e-25,2.394476e-24,8.066699e-25,5.6395295e-16,3.162048e-27,3.996794e-26,5.57572e-16,3.5437086e-17,1.9794566e-09,5.0667687e-23,6.220465e-26,1.0
11,2.2654212e-22,9.830546e-10,2.7027893e-25,2.2947652e-24,7.549283e-25,5.0593506e-16,2.8546679e-27,4.0164184e-26,5.0836885e-16,3.3316105e-17,1.9244082e-09,4.866274e-23,6.079244e-26,1.0
12,2.2632445e-22,9.653802e-10,2.7614537e-25,2.4447784e-24,7.3755295e-25,5.1339493e-16,2.7726924e-27,4.375292e-26,4.802722e-16,2.9750884e-17,1.9990536e-09,5.2258507e-23,6.1416895e-26,1.0
13,2.3875556e-22,1.0269502e-09,2.5721224e-25,2.8629825e-24,6.8631155e-25,5.417879e-16,2.9986244e-27,4.10762e-26,5.0512323e-16,2.8185415e-17,1.9271005e-09,5.2735323e-23,6.7229e-26,1.0
14,2.7441732e-22,1.2343186e-09,2.6577722e-25,3.3915982e-24,7.4913343e-25,6.087489e-16,3.490708e-27,4.4829292e-26,5.775712e-16,3.0638892e-17,2.1485325e-09,5.1866863e-23,6.6304727e-26,1.0
15,2.7477555e-22,1.2847374e-09,2.7614537e-25,3.0586934e-24,7.092653e-25,6.6258787e-16,3.2205293e-27,4.7480302e-26,6.0526634e-16,2.941774e-17,2.2800535e-09,4.8373642e-23,6.51658e-26,1.0
16,3.146306e-22,1.3075327e-09,3.1331026e-25,3.3093815e-24,7.6226697e-25,7.42998e-16,3.8062365e-27,5.655551e-26,6.5248716e-16,2.8377017e-17,2.4315154e-09,5.05804e-23,6.4501255e-26,1.0
17,3.3524208e-22,1.2249817e-09,3.2399282e-25,3.368441e-24,7.838701e-25,7.362183e-16,3.8173168e-27,5.452227e-26,5.8846423e-16,2.7022436e-17,2.4253182e-09,4.8836056e-23,6.378385e-26,1.0
18,3.6704989e-22,1.2956981e-09,3.5211238e-25,4.391667e-24,9.219491e-25,8.2748406e-16,4.070758e-27,6.101408e-26,6.0224466e-16,2.7449967e-17,2.4315525e-09,4.9975105e-23,6.722797e-26,1.0
19,3.9103868e-22,1.3180593e-09,4.1572625e-25,4.6844024e-24,1.0789456e-24,9.244996e-16,4.2646206e-27,6.3850556e-26,6.22964e-16,2.849395e-17,2.5778946e-09,5.116101e-23,7.138113e-26,1.0
20,4.452092e-22,1.4806654e-09,5.2805526e-25,5.2625976e-24,1.3348941e-24,1.0404187e-15,4.895309e-27,7.893339e-26,6.54936e-16,3.3252115e-17,2.903152e-09,5.959577e-23,7.4018794e-26,1.0
21,5.4516554e-22,1.6980413e-09,6.3273754e-25,6.319684e-24,1.6342615e-24,1.2399897e-15,5.252942e-27,9.6653666e-26,7.642416e-16,4.1631037e-17,3.2694165e-09,7.044555e-23,8.590786e-26,1.0
22,6.961956e-22,1.955034e-09,8.315592e-25,7.4080445e-24,2.0585842e-24,1.3715596e-15,6.949255e-27,1.1006073e-25,9.109515e-16,5.2774725e-17,3.5970305e-09,7.998987e-23,1.0410883e-25,1.0
23,7.5185144e-22,1.4960316e-09,9.653286e-25,7.49983e-24,2.3718756e-24,1.3016563e-15,8.440221e-27,1.0817392e-25,7.926903e-16,5.376657e-17,3.6437375e-09,7.281661e-23,1.2231366e-25,1.0
24,9.023646e-22,1.1123651e-09,1.4400868e-24,7.746229e-24,3.08493e-24,1.533024e-15,9.9293175e-27,1.1752789e-25,7.652072e-16,6.5111436e-17,4.0789714e-09,6.519872e-23,1.3478956e-25,1.0
25,8.981748e-22,9.0518504e-10,1.4748899e-24,6.621759e-24,3.0409746e-24,1.4888479e-15,8.866153e-27,1.0373897e-25,6.8458627e-16,6.5482575e-17,4.2733967e-09,5.7654776e-23,1.3707838e-25,1.0
26,7.98902e-22,8.613892e-10,1.3995281e-24,5.3654718e-24,2.8771167e-24,1.3059983e-15,7.7645006e-27,9.273276e-26,6.7174996e-16,6.274665e-17,4.249573e-09,5.7438547e-23,1.2802675e-25,1.0
27,7.928028e-22,9.2032043e-10,1.3189245e-24,5.0238666e-24,2.9254362e-24,1.1830847e-15,7.928734e-27,9.162093e-26,6.5523086e-16,6.448286e-17,4.342523e-09,6.116658e-23,1.3151958e-25,1.0
28,7.0995664e-22,9.829947e-10,1.1259561e-24,4.6812225e-24,2.7301997e-24,1.0509936e-15,6.8981225e-27,8.788004e-26,6.33006e-16,6.0327215e-17,4.162438e-09,6.814858e-23,1.2441198e-25,1.0
29,7.5542497e-22,1.2475351e-09,1.0896875e-24,5.0549126e-24,2.8174887e-24,1.0393199e-15,6.656243e-27,9.2021284e-26,6.54896e-16,6.2652896e-17,4.250076e-09,7.8060046e-23,1.3053392e-25,1.0
30,7.802198e-22,1.5381807e-09,1.1467497e-24,5.424578e-24,3.1179145e-24,1.1208658e-15,7.293294e-27,1.0197919e-25,7.362997e-16,6.738387e-17,4.3909383e-09,9.3116807e-23,1.4606899e-25,1.0
31,7.577859e-22,1.7046157e-09,1.1348563e-24,5.6694676e-24,3.1232474e-24,1.1623325e-15,7.697526e-27,1.0629107e-25,8.350947e-16,6.7302955e-17,4.5380357e-09,1.0614293e-22,1.4728595e-25,1.0
32,7.0370114e-22,1.890606e-09,1.0528748e-24,5.846313e-24,3.1546193e-24,1.27002e-15,7.5382254e-27,1.0645743e-25,9.305393e-16,6.9690417e-17,4.7756004e-09,1.1808396e-22,1.5286831e-25,1.0
33,7.8690327e-22,2.15369e-09,1.0974091e-24,5.9481276e-24,3.4051583e-24,1.3732138e-15,8.372814e-27,1.1595587e-25,1.0447339e-15,7.496424e-17,5.2420503e-09,1.2949804e-22,1.6931699e-25,1.0
34,7.4033346e-22,2.1300648e-09,9.917745e-25,5.8539676e-24,3.2955617e-24,1.3153228e-15,7.950267e-27,1.1196764e-25,1.0526628e-15,7.4054436e-17,5.1148006e-09,1.29586e-22,1.6489142e-25,1.0
35,7.3074596e-22,2.072428e-09,9.096245e-25,5.303832e-24,2.9640786e-24,1.3066013e-15,7.551119e-27,1.0505995e-25,1.0569279e-15,6.9038175e-17,5.161095e-09,1.1843222e-22,1.38763e-25,1.0
36,7.1941403e-22,1.9625321e-09,8.681154e-25,5.0445493e-24,2.7635839e-24,1.2786292e-15,7.165501e-27,9.934513e-26,9.948217e-16,7.243119e-17,5.3472964e-09,1.1712927e-22,1.3724372e-25,1.0
37,7.0560965e-22,1.9415447e-09,7.8514493e-25,5.1748064e-24,2.6796203e-24,1.2998798e-15,6.81209e-27,9.312057e-26,1.0234137e-15,7.1412236e-17,5.0908966e-09,1.1104986e-22,1.3084801e-25,1.0
38,7.0953967e-22,1.8879536e-09,7.445977e-25,5.0304634e-24,2.6032077e-24,1.2853486e-15,7.344694e-27,9.6663256e-26,1.0414949e-15,6.721777e-17,4.922732e-09,1.1491112e-22,1.2592749e-25,1.0
39,7.3833665e-22,1.8903679e-09,7.1218796e-25,5.3893695e-24,2.4459725e-24,1.3373007e-15,7.62947e-27,9.99869e-26,1.032653e-15,6.818546e-17,4.8582125e-09,1.2068933e-22,1.2364834e-25,1.0
40,7.7129766e-22,2.0205744e-09,7.789725e-25,6.1391428e-24,2.5639928e-24,1.4655474e-15,8.4180025e-27,1.0316043e-25,1.1563047e-15,7.155813e-17,4.66987e-09,1.2290176e-22,1.2748093e-25,1.0
41,7.578061e-22,1.8924278e-09,7.708082e-25,5.654435e-24,2.7111861e-24,1.5505446e-15,8.646838e-27,9.89065e-26,1.0905283e-15,7.533463e-17,4.7543423e-09,1.163544e-22,1.1943607e-25,1.0
42,1.776774e-21,4.669416e-09,2.5337928e-24,2.0311589e-23,6.3193943e-24,6.1458483e-15,2.1088394e-26,3.1129216e-25,2.3357196e-15,2.038898e-16,1.3861818e-08,4.1150938e-22,3.3425957e-25,1.0
43,6.616491e-21,1.1974821e-08,1.5291045e-23,1.5656238e-22,5.235188e-23,6.180081e-14,9.891931e-26,2.0644032e-24,1.24017e-14,1.4791335e-15,6.3376476e-08,2.510398e-21,1.9558205e-24,0.9999999
44,4.4117235e-20,3.3890064e-08,1.0159454e-22,8.888084e-22,2.581533e-22,5.2694356e-13,4.9225034e-25,9.896017e-24,3.7029292e-14,6.084125e-15,2.3856703e-07,9.504404e-21,9.560644e-24,0.99999976
45,1.9388952e-19,7.471133e-08,2.9697503e-22,3.756783e-21,8.4084565e-22,2.2786664e-12,2.1770029e-24,2.9379395e-23,9.700031e-14,1.3403958e-14,3.5061421e-07,1.9340851e-20,3.776968e-23,0.9999995
46,8.698808e-19,8.399649e-08,8.936934e-22,1.041249e-20,3.5454023e-21,6.727278e-12,6.3328065e-24,7.228517e-23,1.5364493e-13,3.7820228e-14,6.94665e-07,4.292591e-20,1.291452e-22,0.99999917
47,2.0107394e-18,9.120807e-08,1.2638575e-21,2.1048246e-20,7.9894096e-21,1.4917057e-11,1.7183312e-23,1.4083698e-22,2.128368e-13,8.223012e-14,1.1870146e-06,7.3258786e-20,4.0739165e-22,0.9999987
48,3.516031e-18,1.14009964e-07,2.1224324e-21,5.663181e-20,1.6456232e-20,3.0859402e-11,3.393433e-23,2.7804593e-22,4.1888812e-13,1.2826541e-13,1.3674264e-06,6.8886445e-20,1.1867179e-21,0.99999857
49,1.3481743e-17,1.6096394e-07,6.0820454e-21,1.7719844e-19,5.963455e-20,8.688856e-11,1.1962736e-22,1.1293998e-21,7.177045e-13,5.665632e-13,3.185574e-06,1.4107082e-19,3.5013893e-21,0.99999666
50,4.8531405e-17,1.8008403e-07,2.808553e-20,6.7921563e-19,1.4138847e-19,2.567934e-10,7.5217203e-22,4.0513242e-21,1.8201233e-12,2.200695e-12,4.572937e-06,3.6422008e-19,8.594569e-21,0.99999523
51,2.221623e-16,2.6310363e-07,1.6740072e-19,4.3203035e-18,5.0998497e-19,1.1713471e-09,4.71547e-21,1.6835996e-20,6.466985e-12,1.369578e-11,9.528537e-06,1.3988301e-18,3.5931353e-20,0.9999902
52,1.4470883e-15,4.1213897e-07,8.72954e-19,3.676369e-17,2.3622504e-18,6.7021717e-09,2.6238028e-20,9.363567e-20,2.7861194e-11,1.5096133e-10,2.5308298e-05,3.871865e-18,2.3773098e-19,0.99997425
53,1.1340755e-14,6.738698e-07,3.4219308e-18,3.3915374e-16,1.0678213e-17,4.315134e-08,2.1020461e-19,5.410007e-19,7.954587e-11,1.343698e-09,7.0765156e-05,8.267016e-18,1.3827432e-18,0.9999285
54,1.882031e-13,2.0369368e-06,2.4472213e-17,8.279356e-15,1.1234074e-16,3.863442e-07,3.733829e-18,8.374414e-18,5.7912036e-10,1.7939545e-08,0.00024975167,3.2322612e-17,1.10270405e-17,0.9997478
55,3.4943088e-12,5.5946953e-06,1.96032e-16,1.7393953e-13,1.2743746e-15,2.1958485e-06,4.4180514e-17,1.1371112e-16,3.186492e-09,3.1294465e-07,0.0009554442,1.05876055e-16,1.2982602e-16,0.99903643
56,4.1231053e-11,6.1269366e-06,1.3909329e-15,2.6411323e-12,1.01225875e-14,1.2006443e-05,6.4813315e-16,6.3834775e-16,7.2657267e-09,4.485791e-06,0.0018223975,2.9230263e-16,8.996379e-16,0.99815494
57,1.453471e-10,4.4385665e-06,5.264413e-15,1.7249459e-11,2.1125901e-14,2.6738819e-05,4.3101335e-15,2.92379e-15,1.7899305e-08,2.995511e-05,0.002052891,4.1413145e-16,2.784743e-15,0.997886
58,7.6057594e-10,5.984e-06,5.0927253e-14,1.2637663e-10,1.1787535e-13,0.00011307391,3.1871404e-14,2.1956825e-14,7.67897e-08,0.0003599223,0.0068986486,1.2518994e-15,2.0867361e-14,0.99262226
59,5.5867404e-09,1.3849112e-05,5.526857e-13,1.7806572e-09,5.4305855e-13,0.00063459604,3.085173e-13,1.8723017e-13,3.4374133e-07,0.0057056104,0.020928096,4.2219413e-15,1.8923818e-13,0.9727175
60,4.1324924e-08,2.9183215e-05,5.567265e-12,2.6727218e-08,2.9062074e-12,0.0027254175,2.5740892e-12,1.3126189e-12,1.2204272e-06,0.086795166,0.05236126,1.3530271e-14,3.4705476e-12,0.8580877
