,가다,동대문,따뜻하다,먹다,수제비,오늘,,.,너,마시다,물음표,읽다,책,커피
0,9.427747e-10,4.1961186e-05,6.5230683e-09,7.0611393e-13,1.5880718e-12,1.969336e-08,1.5899677e-10,2.5532304e-11,0.9999336,1.2165277e-09,2.9919333e-06,2.1433538e-05,2.6789582e-08,4.4258845e-09
1,3.2625969e-10,1.8988874e-05,3.889462e-09,3.2124387e-13,7.3271787e-13,1.2526155e-08,1.1909586e-10,1.6019184e-11,0.99995327,4.8723475e-10,1.4483073e-06,2.6293887e-05,1.5536957e-08,1.1765814e-09
2,2.2622187e-10,8.288818e-06,2.8966038e-09,3.587124e-13,3.553267e-13,3.196198e-09,6.486386e-11,1.1614953e-11,0.9999182,3.3119255e-10,9.635313e-07,7.247421e-05,2.494469e-08,1.4828863e-10
3,2.6857297e-10,4.157154e-06,2.8045632e-09,3.4908274e-13,6.9106716e-13,2.272236e-09,4.8929243e-11,1.5059363e-11,0.9998574,3.8821651e-10,8.4736365e-07,0.00013753782,2.2417758e-08,6.7379095e-11
4,2.1535768e-10,2.105799e-06,1.5879427e-09,3.969461e-13,2.7440848e-13,2.014086e-09,5.0579527e-11,8.410488e-12,0.99995565,2.0053145e-10,6.3337694e-07,4.1601983e-05,8.844425e-09,8.353545e-11
5,4.4683016e-10,1.6356463e-06,1.891833e-09,7.8700626e-13,5.9646927e-13,7.684763e-09,1.0284417e-10,1.5976031e-11,0.99997175,3.1272587e-10,1.368205e-06,2.5285219e-05,5.4571134e-09,5.3482413e-11
6,3.912886e-10,5.840438e-07,5.205818e-10,5.516593e-13,1.4981867e-13,1.2311798e-08,1.02232334e-10,1.5634834e-11,0.9999844,3.619684e-10,8.754676e-07,1.419359e-05,3.397813e-09,1.4797344e-11
7,1.8142617e-09,3.3316805e-06,3.9710935e-10,3.1015013e-12,3.0042535e-13,9.999098e-08,2.9458136e-10,6.809723e-11,0.99999154,2.0714779e-09,1.6702842e-06,3.2948976e-06,3.834117e-09,4.9104006e-11
8,1.180086e-08,1.1709668e-05,8.208397e-10,2.424606e-11,8.040521e-13,7.24266e-07,1.8796449e-09,2.2593229e-10,0.9999858,4.9600035e-09,1.1935286e-06,5.4936595e-07,3.527051e-09,7.485511e-11
9,4.8418297e-08,4.20304e-05,2.2136277e-09,2.6306224e-10,1.3534686e-12,3.9106853e-06,2.963071e-09,4.896741e-10,0.99994993,9.943732e-09,3.7242958e-06,4.1167053e-07,5.2272613e-09,2.217269e-10
10,8.1113214e-08,2.4677684e-05,8.877409e-10,2.476242e-10,4.5054572e-13,8.876919e-06,4.6218918e-09,1.1239619e-09,0.99996495,3.3107932e-09,1.1526198e-06,2.2532629e-07,4.7777107e-09,9.016705e-11
11,3.2542897e-07,0.00016376642,2.6055502e-09,2.7399474e-09,1.7877608e-12,7.239891e-05,1.5152258e-08,2.1190611e-09,0.999757,1.6114734e-08,5.7205625e-06,6.6966277e-07,3.109065e-08,5.3134236e-10
12,3.9698787e-07,7.453099e-05,1.4261948e-09,2.2781186e-09,8.54862e-13,6.238472e-05,1.3212361e-08,5.811025e-09,0.9998605,1.4766101e-08,1.7529796e-06,3.933133e-07,2.5978364e-08,8.8773405e-11
13,9.670931e-07,0.00023276747,3.6087378e-09,5.17426e-09,2.321252e-12,0.00012529745,4.837241e-08,1.1423769e-08,0.9996351,3.452184e-08,4.9611854e-06,6.8892996e-07,7.970563e-08,2.2171544e-10
14,9.289061e-07,7.554511e-05,2.37363e-09,3.2717222e-09,5.6515513e-13,2.3195607e-05,4.4309417e-08,1.7107322e-08,0.9998982,2.240384e-08,1.5715085e-06,3.417424e-07,6.4711045e-08,6.160844e-11
15,9.6769e-07,5.7707966e-05,3.3256697e-09,5.156108e-09,1.4571713e-12,1.6893971e-05,5.5935644e-08,2.8152131e-08,0.9999201,5.580691e-08,3.3260048e-06,7.6633626e-07,1.5386829e-07,9.475297e-11
16,2.7350084e-06,0.000100936915,8.795951e-09,1.1087187e-08,2.3902028e-12,2.9731003e-05,1.6901308e-07,6.457895e-08,0.99985945,6.628173e-08,5.7639363e-06,7.460386e-07,3.2407382e-07,1.5071844e-10
17,1.5829902e-06,0.00013254765,5.6634613e-09,4.6716537e-09,1.9395325e-12,2.0301075e-05,5.01579e-08,3.3089304e-08,0.99984026,6.5982896e-08,3.3929734e-06,1.5837135e-06,2.3484617e-07,1.3256406e-10
18,8.522277e-06,0.0002735666,6.749083e-09,7.860616e-09,3.929947e-12,4.8145477e-05,1.374734e-07,2.3984433e-07,0.99966323,5.1340916e-08,3.9062843e-06,1.5992084e-06,6.705816e-07,2.362593e-10
19,1.1803998e-05,0.0006621121,8.436922e-09,1.0561401e-08,9.2555685e-12,6.0301256e-05,2.901667e-07,4.864009e-07,0.9992472,1.282533e-07,1.0314263e-05,6.290658e-06,1.0515762e-06,6.0570265e-10
20,2.2670225e-05,0.0023026792,6.9297217e-09,5.020865e-08,2.2023543e-11,9.373688e-05,1.2436358e-06,1.561509e-06,0.9975414,4.0653438e-07,1.9003037e-05,8.287961e-06,8.886809e-06,7.7228773e-10
21,2.6775728e-05,0.0013799858,7.670222e-09,2.8816116e-08,4.1496726e-11,0.0002213327,1.47912e-06,4.4584353e-06,0.99828523,6.948341e-07,5.3638934e-05,1.9063564e-05,7.253746e-06,3.0984806e-10
22,8.333565e-05,0.010582167,1.7968016e-08,1.5190045e-07,1.9610724e-10,0.0017698806,4.410853e-06,4.3244403e-05,0.9872497,1.9180375e-06,0.00022596384,2.587556e-05,1.3441204e-05,8.640849e-10
23,0.00011175687,0.0031380001,2.3513202e-09,1.2977215e-07,1.4754058e-10,0.004382982,3.5225955e-06,8.449611e-05,0.9922247,7.430901e-07,3.6090547e-05,9.531885e-06,8.055378e-06,2.3355456e-10
24,0.000313579,0.004045934,7.269704e-09,2.1081829e-07,3.311297e-10,0.12458101,3.0390247e-05,0.0004939259,0.87042004,3.0726653e-06,7.9917045e-05,4.686202e-06,2.714957e-05,6.4129674e-10
25,0.00042644868,0.0024367573,1.4344297e-09,3.6563728e-07,2.956987e-10,0.19590478,3.404743e-05,0.0006643192,0.8004837,1.6050757e-06,1.9595229e-05,1.8161855e-06,2.6616084e-05,1.6844066e-10
26,0.0009873477,0.0030824249,4.4320667e-09,9.944961e-07,5.7729765e-10,0.3348318,0.000101428006,0.00063342956,0.6602427,2.548023e-06,7.318451e-05,1.4765134e-06,4.260156e-05,5.0831417e-10
27,0.0019266057,0.0042997426,2.9571259e-09,1.0243124e-06,8.0443713e-10,0.16255294,2.7304828e-05,0.0007254813,0.83036286,1.1875479e-06,3.5860383e-05,7.414849e-07,6.629169e-05,5.996375e-10
28,0.001790425,0.0042380025,4.6552e-09,1.4774669e-06,3.6276365e-10,0.15659024,8.445823e-05,0.0004753352,0.836602,1.5729142e-06,0.00014035573,2.4062282e-07,7.597302e-05,1.4520112e-09
29,0.004829033,0.003914786,1.1557089e-08,8.229295e-07,1.6600786e-10,0.12367692,8.649235e-05,0.0005933321,0.8667013,9.1424886e-07,0.00013376307,1.09383016e-07,6.238508e-05,3.4875847e-09
30,0.0030115594,0.0035984744,4.8639217e-09,2.4805078e-07,5.1069367e-11,0.028209748,7.329506e-05,0.0001898913,0.9648485,1.1197454e-06,4.828502e-05,2.5672668e-08,1.8816798e-05,3.6614527e-09
31,0.005981391,0.016227085,1.0008081e-08,1.8907507e-07,8.493578e-11,0.0372287,0.0003517915,0.0002062896,0.939891,9.980889e-07,7.558576e-05,1.4096357e-08,3.6898455e-05,5.7267826e-09
32,0.0043959077,0.017403057,3.4195289e-09,8.923174e-08,2.2987577e-11,0.0022841757,0.00013855277,3.908172e-05,0.97572327,5.183702e-07,9.467911e-06,2.3749764e-09,5.956299e-06,2.1069397e-09
33,0.025941499,0.13823412,1.8771576e-08,7.313519e-07,4.0743364e-10,0.025405124,0.003187955,0.0003462742,0.80678,4.195316e-06,2.5319674e-05,7.4250215e-09,7.4762385e-05,7.910364e-09
34,0.02779856,0.20727283,5.168921e-08,1.3848543e-06,7.5681567e-10,0.047541067,0.0015475622,0.0005786348,0.7150415,4.218867e-06,8.4684405e-05,1.928249e-08,0.00012956621,1.9300263e-08
35,0.011734148,0.5819631,2.8886634e-08,1.9713218e-06,8.817755e-10,0.026113696,0.0032746228,0.00034158558,0.37645057,3.2078315e-06,9.5238305e-05,3.2366433e-08,2.1800399e-05,1.7828542e-08
36,0.0008899234,0.71983784,5.8094107e-09,5.43715e-07,1.174943e-10,0.0042486656,3.469984e-05,2.9820387e-05,0.27488786,1.0057031e-06,5.408113e-05,6.5599274e-08,1.5434978e-05,1.5599333e-08
37,1.1460209e-05,0.9688102,6.3809086e-10,2.1265468e-08,1.5858717e-11,0.0001396748,3.1325121e-06,7.042485e-07,0.031025762,6.858046e-08,7.721968e-06,1.4131529e-08,1.2378749e-06,3.58902e-09
38,2.445442e-07,0.98727614,4.4258725e-11,1.4381577e-09,3.532313e-13,1.5522859e-05,1.1643608e-08,1.7485963e-08,0.012705717,7.375761e-09,2.269307e-06,1.3551567e-08,1.2193178e-07,1.5519377e-09
39,7.981957e-08,0.9886995,4.9608023e-11,8.598684e-10,8.6172405e-13,6.2548356e-06,5.1381073e-09,1.0458951e-08,0.011290769,3.1957739e-09,3.2463156e-06,2.4385916e-09,7.9358536e-08,1.270081e-09
40,5.0786888e-08,0.9864305,2.110783e-11,6.745381e-10,2.8166822e-13,7.1016007e-06,1.4325556e-09,6.0196195e-09,0.013560807,2.3102722e-09,1.6984179e-06,1.712221e-09,5.8108075e-08,5.9003946e-10
41,3.7838664e-08,0.98674196,1.8464787e-11,1.8019007e-10,1.9158179e-13,7.4407385e-06,1.2194253e-09,6.5448935e-09,0.013249363,1.604755e-09,1.2767451e-06,4.2237507e-09,4.666591e-08,1.1590187e-09
42,3.3063284e-08,0.99391466,4.9743894e-12,6.4977246e-11,4.304316e-13,1.3117239e-05,3.2302885e-10,3.34215e-09,0.006070211,6.4707045e-10,2.0503321e-06,3.64375e-09,1.3025843e-08,1.4937386e-09
43,2.4099169e-08,0.9979551,3.5789566e-12,4.6040012e-11,7.1710454e-13,1.3111873e-05,3.3759698e-10,3.9636965e-09,0.0020300283,9.45403e-10,1.8387594e-06,2.6891884e-09,7.4576185e-09,1.7905146e-09
44,2.495055e-08,0.9991198,3.2799193e-12,1.2056584e-11,1.7232796e-13,1.4536323e-05,1.9108425e-10,3.0711118e-09,0.00086486194,4.0866346e-10,7.788286e-07,1.4097847e-09,2.6894633e-09,1.9455901e-09
45,1.1434427e-08,0.9993529,1.234756e-12,5.777097e-12,1.636378e-13,1.2000464e-05,1.2520819e-10,1.2554638e-09,0.0006347298,3.5748587e-10,3.4897354e-07,2.7048552e-10,1.1579384e-09,1.0752611e-09
46,5.4941878e-09,0.99981314,1.3279137e-12,2.177694e-12,7.053152e-14,4.2832307e-05,1.343435e-10,1.07469e-09,0.00014376205,1.5003801e-10,3.4499104e-07,2.2779789e-10,2.0730369e-09,1.3367158e-09
47,6.4643753e-09,0.99984825,2.5962292e-12,1.8065996e-12,1.3599206e-13,4.753735e-05,8.728609e-11,1.0318262e-09,0.00010379033,1.1086037e-10,3.1407535e-07,1.3758245e-10,4.6759343e-09,6.9266526e-10
48,6.157347e-09,0.9998634,2.0980555e-12,2.2641945e-12,1.6596945e-13,7.130452e-05,5.8236993e-10,1.532331e-09,6.506774e-05,1.3109441e-10,2.2012247e-07,3.116934e-10,8.7288825e-09,7.080533e-10
49,4.5939377e-09,0.9998989,1.6135444e-12,3.030166e-12,1.9213748e-13,4.793259e-05,2.3304253e-10,1.291314e-09,5.3006774e-05,1.466695e-10,1.3290901e-07,7.315509e-10,2.479862e-08,3.762284e-10
50,2.0054343e-09,0.99994993,9.703589e-13,1.307171e-12,1.8682827e-13,3.2008385e-05,2.178896e-10,1.3502939e-09,1.8031955e-05,6.3486695e-11,4.4065185e-08,7.9586465e-10,1.8111239e-08,1.397073e-10
51,7.3287165e-10,0.9999422,4.9492116e-13,6.6618103e-13,6.242714e-14,2.0180814e-05,2.1890127e-11,4.1097983e-10,3.7705457e-05,6.4873704e-11,5.0262717e-08,4.294696e-09,3.1781422e-08,1.2637255e-10
52,7.369839e-10,0.99990344,3.5575002e-13,5.63523e-13,1.0321369e-13,3.7104124e-05,9.280373e-12,1.1749867e-09,5.936351e-05,6.4376796e-11,1.0077095e-07,5.0083133e-09,4.0703345e-08,5.3666266e-11
53,2.926297e-10,0.9999037,5.0587725e-14,1.0561139e-13,1.05737766e-13,3.1999494e-05,3.8768186e-13,3.2153924e-10,6.418133e-05,5.055298e-11,1.6902233e-07,6.4086315e-08,2.0578256e-08,1.0267313e-10
54,1.0752101e-09,0.9994999,8.058805e-14,6.323188e-13,3.8180846e-13,0.00034387392,3.768956e-13,6.530616e-10,0.00015545354,1.547121e-10,4.7875227e-07,1.9573483e-07,4.484627e-08,2.761663e-10
55,9.522673e-09,0.9971992,1.8383977e-13,4.845467e-12,8.286739e-13,0.0024511311,4.099169e-12,2.1870445e-09,0.0003487591,3.739437e-10,6.5741335e-07,9.19224e-08,5.9458902e-08,1.0503927e-09
56,7.1116695e-08,0.9828535,2.1285995e-13,3.7783138e-11,1.5024529e-12,0.016358208,1.525165e-11,1.5056374e-08,0.0007867466,1.6451839e-09,1.1614853e-06,5.4245632e-08,1.8966766e-07,2.3744255e-09
57,5.547683e-07,0.933348,3.4477496e-13,1.9765661e-10,2.4120241e-12,0.06541476,6.134514e-11,7.467847e-08,0.0012344461,5.3099973e-09,1.892866e-06,2.9224212e-08,2.1310832e-07,3.778244e-09
58,2.6636112e-06,0.41831678,5.924841e-13,9.009642e-10,3.853356e-12,0.58024174,2.6372832e-10,3.342987e-07,0.0014346021,1.077374e-08,3.5064572e-06,6.771082e-09,2.9639546e-07,9.775757e-09
59,6.4571245e-06,0.24280007,6.243058e-13,1.72766e-09,2.0833207e-12,0.7557432,3.1487882e-10,3.9371398e-07,0.0014459612,1.4715475e-08,3.7885989e-06,1.7116538e-09,2.0925252e-07,8.371569e-09
60,1.0792303e-05,0.1020926,7.6927337e-13,2.4084774e-09,1.9559476e-12,0.8965375,3.3004335e-10,7.3707207e-07,0.0013546919,1.5626691e-08,3.5471353e-06,4.0952214e-10,1.9010554e-07,4.136256e-09
61,6.755603e-06,0.014981296,1.085725e-12,1.0807021e-09,1.9668904e-12,0.9843178,2.3501232e-10,7.8647537e-07,0.0006913226,1.8062567e-08,1.7053268e-06,9.860848e-11,1.821871e-07,1.5513447e-09
62,7.3364645e-06,0.005113642,2.1484025e-12,1.3202612e-09,3.2372573e-12,0.99437803,3.110026e-10,1.0862469e-06,0.0004973237,2.5959903e-08,2.3228138e-06,3.2881253e-11,2.7151174e-07,5.002724e-10
63,5.6240824e-06,0.0015791403,2.550543e-12,1.730602e-09,6.2720883e-12,0.9981217,4.5159146e-10,1.4776483e-06,0.00029036013,2.48133e-08,1.5178601e-06,5.2276473e-12,2.7020656e-07,2.2203733e-10
64,1.1896051e-05,0.0006775577,5.7291537e-12,2.4966873e-09,1.5706228e-11,0.99904376,8.1646895e-10,2.2627382e-06,0.00026200706,6.2909365e-08,1.7242791e-06,2.5391028e-12,7.4262084e-07,1.4905009e-10
65,1.2702041e-05,0.00015073916,6.5016386e-12,3.117681e-09,2.1138442e-11,0.99970585,1.3500905e-09,6.1183882e-06,0.000121502366,8.7501974e-08,1.3320697e-06,9.597566e-13,1.5042235e-06,5.981385e-11
66,4.6540426e-05,0.00010368399,3.545832e-11,1.33952e-08,1.5181748e-10,0.9994822,7.2617743e-09,4.2329695e-05,0.0003092431,7.8416804e-07,2.5889458e-06,1.9396962e-12,1.2647301e-05,6.3588704e-11
67,0.00036058953,9.453258e-05,1.5261403e-10,8.0234074e-08,1.5251138e-09,0.9981785,4.358716e-08,0.00038106335,0.000829512,7.4790446e-06,1.473257e-05,5.7997804e-12,0.00013348214,5.935272e-11
68,0.0030253434,0.00012936186,5.5918087e-10,3.5048106e-07,8.379234e-09,0.99030274,1.4553846e-07,0.0027845583,0.0027967582,5.2810345e-05,8.008869e-05,1.4284017e-11,0.0008279036,7.30158e-11
69,0.006396653,7.51232e-05,9.796254e-10,5.52071e-07,9.81687e-09,0.984421,1.6689276e-07,0.0040620887,0.0030108474,4.4830955e-05,0.00012766145,5.6844104e-12,0.0018610228,3.9154152e-11
70,0.010123393,3.194258e-05,2.5088067e-09,5.3092754e-07,3.2908417e-08,0.9769976,2.0316025e-07,0.0062343436,0.001164023,7.243381e-05,0.00024871275,2.5791019e-12,0.005126925,1.8497173e-11
71,0.014322969,1.111593e-05,7.0181567e-09,6.498136e-07,8.381554e-08,0.9633133,1.241488e-07,0.011614319,0.0007943178,0.0001278646,0.00027622253,6.6791933e-13,0.00953923,3.070109e-12
72,0.019498643,4.721101e-06,1.3749751e-08,3.8892625e-07,1.681269e-07,0.9353618,1.05612834e-07,0.031531792,0.0004745739,0.00023108975,0.0002772104,2.1814388e-13,0.012619684,8.6382144e-13
