,가다,동대문,따뜻하다,먹다,수제비,오늘,,.,너,마시다,물음표,읽다,책,커피
0,2.0908708e-16,5.0310223e-06,1.4364663e-19,1.1472497e-18,8.6737106e-20,1.786402e-12,7.7426795e-21,1.8319487e-20,3.7301864e-10,2.0006475e-13,7.6924147e-07,3.3900883e-18,1.8013742e-20,0.99999416
1,1.08860865e-17,1.7259897e-06,9.8362825e-21,1.2730511e-19,1.4595652e-20,6.284677e-13,2.4002616e-22,1.1962116e-21,1.8006948e-11,1.00656815e-13,5.556082e-07,6.2165596e-19,1.4321039e-21,0.99999774
2,4.009845e-18,8.9067714e-07,1.05404055e-20,2.481631e-20,1.9494078e-20,8.140647e-13,7.6498127e-23,9.86631e-22,3.1705216e-12,5.845552e-14,9.243514e-07,1.8355386e-19,9.595825e-22,0.9999982
3,3.4167193e-20,2.9200578e-08,2.0898397e-22,2.5452553e-22,6.014897e-22,4.3153957e-14,7.304577e-25,1.1645956e-23,4.4961945e-14,2.7776e-15,1.4447183e-07,6.6350176e-21,1.8296378e-23,0.9999999
4,3.3425913e-20,2.6105475e-08,1.9659957e-22,2.0044502e-22,4.966478e-22,4.4070104e-14,7.1302514e-25,1.0108151e-23,3.9321668e-14,3.2621058e-15,1.3806847e-07,5.327808e-21,1.4862599e-23,0.9999999
5,3.533444e-20,2.1874978e-08,1.7681184e-22,2.3235273e-22,5.4034963e-22,3.3503118e-14,1.0144342e-24,8.428426e-24,3.951263e-14,3.6204352e-15,1.2542763e-07,4.2118627e-21,1.6798476e-23,0.9999999
6,9.639874e-21,9.961734e-09,5.811163e-23,7.152543e-23,1.3254979e-22,1.42065315e-14,3.2696768e-25,2.9562868e-24,1.8488e-14,1.2553149e-15,4.8714096e-08,2.0079337e-21,5.0569376e-24,1.0
7,8.314435e-21,8.356044e-09,5.305312e-23,5.685302e-23,1.1921912e-22,1.1453391e-14,2.605402e-25,2.6374125e-24,1.6909524e-14,1.0811505e-15,4.7207664e-08,1.7919941e-21,4.8920124e-24,1.0
8,6.0240167e-21,6.558296e-09,4.2184356e-23,4.4156745e-23,9.4947936e-23,8.305711e-15,1.7707147e-25,1.7605518e-24,1.2303548e-14,7.93026e-16,3.167922e-08,1.5713747e-21,3.2668357e-24,1.0
9,6.0429357e-21,4.8832587e-09,3.8675708e-23,4.661356e-23,7.692815e-23,7.235035e-15,1.6968685e-25,1.6133498e-24,9.313068e-15,7.0372477e-16,2.5519528e-08,1.3401156e-21,3.1476232e-24,1.0
10,8.746055e-21,5.326429e-09,4.8135633e-23,7.0583544e-23,1.0901044e-22,9.724224e-15,2.4198552e-25,2.3554115e-24,9.823586e-15,1.0549179e-15,3.557771e-08,1.763068e-21,4.804938e-24,1.0
11,3.973863e-21,4.314247e-09,1.7960985e-23,3.5340457e-23,4.0531948e-23,6.639976e-15,1.1772621e-25,1.1473405e-24,6.3845066e-15,5.517071e-16,2.0113124e-08,1.1619522e-21,2.3541538e-24,1.0
12,2.5614354e-21,3.8448635e-09,8.610184e-24,1.7009596e-23,1.9697634e-23,4.751336e-15,7.099254e-26,7.774674e-25,4.8979168e-15,2.8545206e-16,1.5655036e-08,8.379386e-22,1.1935096e-24,1.0
13,2.307224e-21,3.5717553e-09,6.0997384e-24,1.5031487e-23,1.4792463e-23,4.4190962e-15,6.772786e-26,6.4811323e-25,4.4622585e-15,2.4350712e-16,1.3419764e-08,7.253165e-22,9.931828e-25,1.0
14,2.0733248e-21,3.1927059e-09,4.2824454e-24,1.2735468e-23,1.0200576e-23,3.750667e-15,4.7545368e-26,5.571251e-25,3.883894e-15,1.8839612e-16,1.0576536e-08,5.8038327e-22,7.3557483e-25,1.0
