,가다,동대문,따뜻하다,먹다,수제비,오늘,,.,너,마시다,물음표,읽다,책,커피
0,0.0008769028,5.643734e-06,2.616531e-11,3.0659718e-05,4.0547643e-08,8.29282e-09,5.532164e-11,1.5086418e-10,0.0009952675,2.1094209e-09,0.9980888,2.3255084e-06,1.7944764e-07,1.4470397e-08
1,0.0007434089,4.411306e-06,7.0054353e-12,2.0285735e-05,1.4825127e-08,4.14144e-09,1.7331178e-11,4.6855898e-11,0.0013181443,9.918473e-10,0.9979126,1.1002871e-06,4.6878586e-08,5.0046856e-09
2,2.4004776e-11,6.6618968e-15,6.339075e-23,7.711919e-14,4.2310834e-17,2.0276977e-16,2.5541433e-31,6.037779e-27,1.0,9.968723e-25,3.9352394e-16,2.0578277e-19,2.4884733e-25,1.0882626e-24
3,1.0,3.064816e-11,4.2057985e-19,4.1294155e-09,2.5873554e-18,4.694914e-12,8.6400766e-20,2.1646606e-13,1.1192049e-13,2.4634473e-15,3.7247714e-09,9.642279e-18,1.7341785e-14,1.4582779e-19
4,4.816152e-07,0.99999166,1.3399553e-11,8.3123393e-07,7.8358216e-11,3.3061525e-07,2.0940796e-11,6.744066e-13,2.7250172e-08,5.498393e-07,5.955898e-06,6.8466264e-09,4.317831e-10,1.1525434e-07
5,0.9866253,0.0049816417,4.5585113e-10,0.008377997,1.6066103e-10,1.00342795e-05,6.5319423e-11,2.5435073e-10,1.6630472e-06,3.1942855e-06,1.9747242e-07,2.902572e-10,1.7334338e-09,2.3534005e-10
6,7.676886e-05,2.2450582e-05,4.0590486e-13,8.552611e-07,4.3190285e-10,4.9738463e-10,1.015354e-12,3.2050074e-12,3.0316378e-06,2.2833218e-09,0.9998951,1.7819802e-06,4.3718533e-08,4.0768967e-08
7,1.8517797e-08,0.9999994,2.4521273e-13,7.240648e-08,2.1402535e-12,3.278846e-08,2.2614887e-13,5.9064344e-15,1.5379304e-09,4.968747e-08,4.854852e-07,3.596368e-10,1.0386754e-11,6.6240284e-09
8,2.209127e-10,1.0,8.287034e-16,3.8980064e-09,1.5991945e-14,1.977785e-09,1.6501928e-16,2.9484458e-18,2.2378198e-11,1.6996938e-09,2.706221e-09,2.297924e-12,2.6781264e-14,6.071178e-11
9,7.488934e-10,1.0,4.1845867e-15,1.5809965e-08,7.678528e-14,5.2797895e-09,7.3555293e-16,1.7447128e-17,7.104239e-11,5.2702216e-09,5.560595e-09,6.1387466e-12,1.1019562e-13,2.1969666e-10
10,2.703501e-10,1.0,1.0870437e-15,5.520796e-09,2.1045367e-14,2.3513358e-09,1.9193023e-16,3.561664e-18,2.8281625e-11,2.0614996e-09,2.7930258e-09,2.6592803e-12,3.3652216e-14,6.998688e-11
11,2.3463168e-10,1.0,8.662569e-16,4.1063477e-09,1.7037207e-14,2.0566808e-09,1.7337004e-16,3.1933492e-18,2.3566312e-11,1.7690343e-09,2.8154687e-09,2.4504001e-12,2.862058e-14,6.434999e-11
12,4.184741e-10,1.0,1.9262787e-15,8.196612e-09,4.155906e-14,2.8627147e-09,3.699947e-16,8.932018e-18,4.4198808e-11,3.0270166e-09,6.2927406e-09,4.595876e-12,7.3555094e-14,1.538714e-10
13,3.544918e-10,1.0,1.3945941e-15,9.832352e-09,2.600164e-14,3.0100726e-09,2.0816987e-16,3.3269734e-18,3.8410258e-11,2.6015399e-09,1.8679525e-09,2.3381345e-12,3.423253e-14,5.953184e-11
14,1.3739328e-10,1.0,1.7347192e-16,1.2245151e-08,2.8044837e-15,1.1255782e-09,1.3399599e-17,8.343607e-20,1.17402355e-11,1.2014487e-09,8.387076e-11,1.4682517e-13,2.954057e-15,4.5481587e-12
15,2.5341879e-10,1.0,9.993174e-16,4.6571413e-09,2.0897248e-14,2.141957e-09,1.869136e-16,3.9402223e-18,2.645935e-11,1.9443833e-09,3.3976457e-09,2.779433e-12,3.5145274e-14,7.895025e-11
16,3.7088454e-11,1.0,2.2944493e-17,2.6122202e-09,6.8424163e-16,3.0489763e-10,2.114035e-18,1.8409194e-20,3.2631753e-12,2.7908464e-10,6.3900746e-11,4.8424636e-14,7.2503654e-16,1.992636e-12
17,1.8246446e-11,1.0,1.352124e-17,1.640076e-09,2.7960221e-16,2.2948865e-10,1.0311988e-18,5.2638503e-21,1.4751465e-12,2.2533213e-10,2.8204753e-11,2.9848465e-14,3.340597e-16,9.479352e-13
18,1.1129136e-11,1.0,8.381417e-18,8.596773e-10,1.8493977e-16,1.6468082e-10,6.4956064e-19,3.665086e-21,9.126051e-13,1.4963619e-10,2.9436016e-11,2.6061569e-14,2.1470909e-16,8.065764e-13
19,2.2598075e-10,1.0,8.530318e-16,4.0756434e-09,1.6872474e-14,1.9480844e-09,1.601809e-16,3.084292e-18,2.3388895e-11,1.7537148e-09,2.9560274e-09,2.4491993e-12,2.9348963e-14,6.4686305e-11
20,2.8977467e-09,0.9999999,2.2869332e-14,3.0635466e-08,3.9666542e-13,9.9490105e-09,7.435966e-15,2.6040323e-16,2.5089855e-10,1.29937865e-08,6.278548e-08,3.806122e-11,1.0890561e-12,1.4946908e-09
21,5.7862054e-10,1.0,3.0104364e-15,8.270957e-09,5.46639e-14,3.6594363e-09,7.502522e-16,1.728997e-17,5.5887555e-11,3.6297327e-09,9.0886525e-09,7.1631915e-12,1.13106586e-13,1.9841012e-10
