,가다,동대문,따뜻하다,먹다,수제비,오늘,,.
0,1.2108687e-07,0.99999917,1.8339343e-15,9.597795e-14,2.8109348e-11,7.229369e-07,2.6754004e-16,1.7300794e-15
1,2.24996e-08,0.99999964,1.147157e-15,3.977136e-14,1.0190795e-11,3.233388e-07,3.7510053e-17,3.8086675e-16
2,1.7209867e-08,0.99999976,1.2010369e-15,2.8725137e-14,8.281851e-12,2.0884727e-07,1.5998293e-17,2.136355e-16
3,2.199177e-09,0.9999999,8.3875013e-16,2.2200454e-14,2.7088763e-12,8.4590305e-08,6.0234043e-18,9.7902794e-17
4,2.4778368e-09,0.9999999,1.0563353e-15,3.452643e-14,4.467545e-12,7.3634624e-08,8.716857e-18,1.3967069e-16
5,5.0989896e-10,1.0,4.759406e-16,1.7390576e-14,1.9152251e-12,4.002659e-08,4.405943e-18,8.9223506e-17
6,1.7984071e-10,1.0,3.2560621e-16,9.31044e-15,8.143612e-13,2.5197886e-08,2.1416734e-18,3.576997e-17
7,3.472084e-11,1.0,1.2239263e-16,4.05284e-15,2.832608e-13,1.0730273e-08,1.0412231e-18,2.447157e-17
8,1.3342207e-11,1.0,7.563611e-17,2.0188152e-15,1.7581723e-13,6.8346147e-09,9.663742e-19,1.611455e-17
9,7.670221e-12,1.0,6.937371e-17,1.3044597e-15,1.0650683e-13,5.455904e-09,9.138739e-19,1.0000562e-17
10,1.7214135e-12,1.0,2.2133959e-17,2.1889457e-16,3.0056646e-14,2.6302487e-09,2.3754402e-19,2.9030003e-18
11,4.3325697e-13,1.0,7.285486e-18,6.965214e-17,9.112057e-15,1.1983454e-09,5.9722854e-20,7.036915e-19
12,8.1917925e-14,1.0,1.4091591e-18,1.4059329e-17,1.5916561e-15,3.9678033e-10,1.9026923e-20,2.1751415e-19
13,2.08356e-14,1.0,5.332145e-19,4.022522e-18,6.1270483e-16,2.172357e-10,6.2192713e-21,6.7412564e-20
14,5.357029e-15,1.0,1.356338e-19,1.0295794e-18,1.9547993e-16,1.2118323e-10,2.4865142e-21,2.1017624e-20
15,3.7352467e-15,1.0,1.3346022e-19,5.6867235e-19,1.572476e-16,7.956507e-11,1.5934678e-21,1.6942402e-20
16,4.7118775e-16,1.0,3.8970627e-20,1.2699933e-19,4.288133e-17,2.9657436e-11,4.946625e-22,3.5659954e-21
17,1.5454949e-16,1.0,1.9081145e-20,5.4061003e-20,2.1838986e-17,1.5981601e-11,2.593457e-22,1.5903707e-21
18,5.559872e-17,1.0,1.307281e-20,2.5950827e-20,1.21429915e-17,1.2362281e-11,1.7612725e-22,8.760509e-22
19,1.9698595e-17,1.0,5.50203e-21,1.24262416e-20,6.738821e-18,7.805869e-12,1.0776715e-22,5.746904e-22
20,8.539491e-18,1.0,3.2297295e-21,7.176821e-21,3.6806154e-18,5.9237424e-12,6.66553e-23,4.165031e-22
21,6.0857882e-18,1.0,2.6304333e-21,6.561697e-21,4.481067e-18,6.2888674e-12,5.9214386e-23,4.1919213e-22
22,4.788923e-18,1.0,1.9164735e-21,5.433699e-21,4.0116113e-18,5.126269e-12,5.4209815e-23,4.7146503e-22
23,4.3479066e-18,1.0,1.9106265e-21,5.636375e-21,4.856402e-18,6.252055e-12,6.8139224e-23,5.733569e-22
24,1.7912586e-18,1.0,1.5797169e-21,4.0005104e-21,3.904224e-18,6.103418e-12,5.796064e-23,5.302583e-22
25,1.2860775e-18,1.0,1.2904935e-21,4.053477e-21,3.641567e-18,6.163114e-12,6.832585e-23,6.056895e-22
26,9.162161e-19,1.0,1.2353214e-21,3.653221e-21,3.4553636e-18,7.588253e-12,7.146298e-23,5.9681803e-22
27,6.1471255e-19,1.0,1.4104208e-21,3.4690808e-21,3.0247865e-18,9.744217e-12,8.2053134e-23,6.1174545e-22
28,5.434202e-19,1.0,1.6461585e-21,3.1315196e-21,2.9797325e-18,1.2622707e-11,1.3680433e-22,8.527852e-22
29,6.988362e-19,1.0,3.086453e-21,6.896143e-21,5.4875956e-18,2.2399464e-11,4.0209487e-22,1.4863182e-21
30,1.410084e-18,1.0,7.663269e-21,3.2368356e-20,1.0347024e-17,7.617434e-11,1.4874186e-21,4.4984784e-21
31,2.770168e-18,1.0,2.8633703e-20,2.1757557e-19,2.2771237e-17,2.799179e-10,4.8201276e-21,1.9755004e-20
32,1.5614468e-17,1.0,1.4277393e-19,1.1959378e-18,1.0797651e-16,9.1938e-10,1.789884e-20,7.578358e-20
33,1.106489e-16,1.0,8.033742e-19,1.121549e-17,4.00666e-16,4.608682e-09,9.611422e-20,6.727003e-19
34,8.95943e-16,1.0,5.389242e-18,1.2003267e-16,1.4129723e-15,2.5622194e-08,1.0853308e-18,7.5062356e-18
35,7.636095e-15,0.9999999,1.4622957e-17,6.586113e-16,4.234979e-15,9.394239e-08,4.3503616e-18,3.5933262e-17
36,5.904141e-14,0.99999964,5.1318103e-17,3.1258588e-15,1.7629392e-14,3.0353817e-07,1.791874e-17,1.8809301e-16
37,4.7218663e-13,0.99999905,1.456711e-16,1.5788835e-14,7.640696e-14,9.0255907e-07,5.7638845e-17,9.85431e-16
38,3.7185654e-12,0.99999726,3.8657297e-16,8.283606e-14,2.9852385e-13,2.7679962e-06,2.568803e-16,6.2667123e-15
39,3.2716246e-11,0.9999896,1.1577979e-15,4.900599e-13,1.2165476e-12,1.0318757e-05,1.1293263e-15,4.7006486e-14
40,2.6035496e-10,0.999964,3.4648003e-15,2.5328763e-12,4.6516666e-12,3.5991594e-05,5.345976e-15,3.1284702e-13
41,1.9634927e-09,0.99989414,7.3953515e-15,8.601479e-12,1.7093755e-11,0.00010578717,2.1666938e-14,1.7333617e-12
42,2.2765732e-08,0.99956304,3.0545394e-14,3.4968996e-11,9.737586e-11,0.0004369871,1.1243246e-13,1.1596839e-11
43,2.5121082e-07,0.99786085,1.1657378e-13,1.2367318e-10,5.9424804e-10,0.00213887,6.076168e-13,9.505547e-11
44,4.3108007e-06,0.98607916,5.712137e-13,7.366646e-10,4.245087e-09,0.0139164515,5.2445743e-12,1.1366634e-09
45,7.8804245e-05,0.92773205,2.2468685e-12,4.76093e-09,3.708851e-08,0.07218909,4.567782e-11,1.7090406e-08
46,0.0010899507,0.6892348,1.1900259e-11,1.5465185e-08,2.5648367e-07,0.3096748,2.5627103e-10,1.8286516e-07
47,0.0073821708,0.3055962,2.2072065e-11,3.8889432e-08,7.426604e-07,0.68701965,8.5789237e-10,1.2593382e-06
48,0.036418486,0.06561552,2.9069493e-11,5.1994622e-08,1.7201434e-06,0.89795977,2.4578175e-09,4.400091e-06
49,0.17779529,0.01075217,4.0081643e-11,8.634289e-08,3.5165297e-06,0.811438,5.8399094e-09,1.0904777e-05
50,0.5710806,0.0011162426,5.2661046e-11,6.7116204e-08,5.7388925e-06,0.4277841,5.9085834e-09,1.3224546e-05
51,0.86486065,7.7949066e-05,2.6591968e-11,3.8514436e-08,5.2339587e-06,0.13504818,2.195444e-09,7.925028e-06
52,0.9685702,4.6263226e-06,1.01649834e-11,1.596838e-08,3.1727402e-06,0.03141915,7.253627e-10,2.8770453e-06
53,0.99376726,3.2555434e-07,2.8765419e-12,6.607994e-09,1.5816798e-06,0.0062296754,2.7868413e-10,1.2534355e-06
54,0.9993606,8.661091e-09,7.6571746e-13,1.6768336e-09,5.0360336e-07,0.0006384161,5.770713e-11,4.4308345e-07
55,0.9999579,2.2827674e-10,1.9661997e-13,5.869426e-10,1.1960677e-07,4.183203e-05,1.0232791e-11,1.4861288e-07
56,0.99999857,2.4193187e-12,5.5035634e-14,1.4616967e-10,1.2595147e-08,1.4265437e-06,5.6075126e-13,1.5364465e-08
57,0.9999999,1.0633955e-13,1.0433165e-14,3.744749e-11,2.6682976e-09,1.3070502e-07,9.582839e-14,5.6604335e-09
58,1.0,5.543613e-15,4.6961785e-15,1.848577e-11,7.629244e-10,4.4340203e-09,7.223755e-15,1.2054382e-09
59,1.0,4.2568776e-15,3.3596147e-15,2.1916585e-11,8.046231e-10,4.6092445e-09,9.64969e-15,2.0291753e-09
60,1.0,4.5750884e-15,3.590069e-15,2.3411658e-11,9.2437197e-10,4.794017e-09,1.277143e-14,2.5746762e-09
61,1.0,1.0437425e-14,6.2232294e-15,3.353463e-11,1.7186013e-09,8.902312e-09,2.9866344e-14,5.574719e-09
62,1.0,1.9827239e-14,9.027499e-15,5.132425e-11,3.1235692e-09,1.290123e-08,6.597159e-14,1.1678544e-08
63,1.0,3.073915e-14,1.2004012e-14,6.9126406e-11,4.625511e-09,2.2651522e-08,1.4107278e-13,2.2547423e-08
64,0.9999999,3.9765757e-14,1.6841414e-14,9.283822e-11,5.10896e-09,3.523996e-08,3.1625708e-13,4.9499533e-08
65,0.99999976,5.667852e-14,3.116021e-14,1.13847605e-10,6.8341306e-09,7.052002e-08,6.027614e-13,1.227182e-07
66,0.99999976,5.879531e-14,3.706632e-14,1.409713e-10,6.8013613e-09,8.217198e-08,9.307357e-13,1.7415397e-07
67,0.99999964,6.359835e-14,4.577079e-14,1.3953422e-10,8.090106e-09,1.09254145e-07,1.5280164e-12,2.5275557e-07
68,0.9999995,5.785032e-14,5.4992032e-14,1.7353823e-10,1.0766452e-08,1.1846933e-07,1.8957873e-12,3.8690575e-07
69,0.99999917,7.022205e-14,1.218221e-13,2.0420005e-10,2.1472125e-08,1.5869749e-07,3.573103e-12,6.661321e-07
70,0.99999845,9.2645143e-14,2.0939481e-13,2.6694633e-10,4.4009532e-08,2.2413556e-07,5.9957217e-12,1.3725243e-06
71,0.99999917,5.4383798e-14,1.8873793e-13,2.399369e-10,2.4062414e-08,1.6800395e-07,4.417515e-12,7.168035e-07
72,0.99999964,2.6818315e-14,9.4832135e-14,2.5307093e-10,7.780936e-09,9.34559e-08,1.9177502e-12,2.6420514e-07
