,가다,동대문,따뜻하다,먹다,수제비,오늘,,.
0,6.209867e-11,1.0,5.32784e-17,2.1642208e-15,1.4701235e-13,3.9814076e-08,7.0361935e-18,3.727585e-17
1,2.500246e-12,1.0,1.2156385e-17,3.3393101e-16,2.6747623e-14,9.674691e-09,4.775567e-19,1.5244608e-18
2,2.268217e-12,1.0,2.2711898e-17,3.6770404e-16,3.6127666e-14,6.5275336e-09,3.3051508e-19,1.670586e-18
3,5.253761e-13,1.0,1.3441938e-17,2.0791592e-16,1.3233004e-14,3.2046579e-09,1.5871662e-19,5.5515803e-19
4,1.0558616e-12,1.0,1.9364144e-17,5.566135e-16,1.6245455e-14,2.5015567e-09,1.3982829e-19,7.3992236e-19
5,1.933193e-13,1.0,1.0908767e-17,2.3551873e-16,5.97882e-15,1.3135419e-09,5.2101535e-20,4.011762e-19
6,7.1617496e-14,1.0,5.9011813e-18,9.9748876e-17,2.5781078e-15,7.499154e-10,2.2181512e-20,1.6126341e-19
7,6.143859e-14,1.0,3.1435291e-18,5.8687e-17,1.8295406e-15,5.252457e-10,1.5038105e-20,1.2220257e-19
8,1.545812e-14,1.0,1.3631909e-18,2.4852105e-17,7.863355e-16,2.5573785e-10,8.908219e-21,5.6554817e-20
9,1.0134956e-14,1.0,1.3262592e-18,1.7542966e-17,8.3594253e-16,2.4581687e-10,9.684214e-21,4.642039e-20
10,6.5402e-15,1.0,1.255313e-18,9.450011e-18,7.280992e-16,2.1427976e-10,7.110818e-21,4.6017696e-20
11,4.5463994e-15,1.0,9.362384e-19,6.2100113e-18,7.1752786e-16,2.022474e-10,5.769796e-21,3.4329197e-20
12,3.6421002e-15,1.0,8.358424e-19,3.3515197e-18,6.564793e-16,1.9813821e-10,5.0969383e-21,3.4142833e-20
13,2.1024815e-15,1.0,6.649696e-19,2.179337e-18,5.008177e-16,1.6710708e-10,3.4233064e-21,2.4410371e-20
14,1.0334923e-15,1.0,3.530738e-19,1.1012369e-18,3.4802366e-16,1.1963441e-10,2.136293e-21,1.2939201e-20
15,8.000358e-16,1.0,2.266955e-19,6.1631154e-19,3.1514806e-16,8.6473044e-11,1.5052503e-21,9.38816e-21
16,5.508974e-16,1.0,1.8741739e-19,3.1608187e-19,2.5121195e-16,7.5375824e-11,1.3158509e-21,6.138379e-21
17,2.8695652e-16,1.0,1.2165374e-19,1.6155773e-19,1.7835012e-16,6.002645e-11,8.706173e-22,4.556682e-21
18,1.1251406e-16,1.0,6.111303e-20,7.424638e-20,8.0764e-17,4.0353543e-11,4.2025685e-22,2.1891155e-21
19,4.7751343e-17,1.0,3.538327e-20,3.796882e-20,5.118576e-17,2.954598e-11,2.8660559e-22,1.3938187e-21
20,1.814872e-17,1.0,1.6431667e-20,2.0084556e-20,2.357874e-17,1.7894517e-11,1.6506411e-22,7.364548e-22
21,4.5811417e-18,1.0,6.451102e-21,6.870752e-21,6.3510237e-18,8.036023e-12,6.284947e-23,2.5696842e-22
22,2.005755e-18,1.0,3.0217257e-21,4.8145595e-21,3.176316e-18,5.435154e-12,3.486483e-23,1.5928957e-22
23,1.38682e-18,1.0,2.3078755e-21,3.923807e-21,2.8029927e-18,4.6834303e-12,3.2800363e-23,1.58866e-22
24,9.960618e-19,1.0,1.8938064e-21,3.4974364e-21,2.8730235e-18,4.3985007e-12,2.495006e-23,1.933789e-22
25,7.7961106e-19,1.0,1.6889545e-21,3.5184588e-21,3.5985785e-18,5.338402e-12,2.485241e-23,2.2958357e-22
26,5.0344115e-19,1.0,1.1940533e-21,2.6368028e-21,3.1677731e-18,4.4167096e-12,2.6041526e-23,2.0582721e-22
27,3.5723845e-19,1.0,9.994783e-22,2.2655867e-21,3.0766656e-18,4.5518728e-12,2.8932862e-23,2.363839e-22
28,5.6341453e-19,1.0,1.6935221e-21,3.0225557e-21,6.2507e-18,9.565922e-12,6.0972056e-23,4.7110364e-22
29,2.6630588e-18,1.0,5.041325e-21,1.5058771e-20,2.913341e-17,5.8163543e-11,4.6709527e-22,3.1569956e-21
30,2.2567144e-18,1.0,6.2095043e-21,2.6725409e-20,3.8118792e-17,1.0685106e-10,1.3174481e-21,8.039989e-21
31,7.783812e-18,1.0,1.80778e-20,9.5634377e-20,6.779072e-17,5.785609e-10,7.350658e-21,4.5073957e-20
32,1.7108431e-17,1.0,2.7255223e-20,4.533557e-19,8.6052234e-17,3.2499623e-09,2.7856577e-20,3.0991746e-19
33,4.910015e-17,1.0,7.009691e-20,2.8022338e-18,1.6411278e-16,1.771696e-08,2.108847e-19,2.3785605e-18
34,4.954476e-16,0.99999976,7.676617e-19,3.532007e-17,5.4015746e-16,1.8772401e-07,7.8677565e-18,5.925319e-17
35,6.0218685e-15,0.9999989,3.6942697e-18,1.7521888e-16,3.3782069e-15,1.0735616e-06,7.664301e-17,6.9645463e-16
36,4.1261472e-14,0.99999475,8.4664e-18,1.3576899e-15,1.5340698e-14,5.197642e-06,2.7330513e-16,5.5324715e-15
37,3.1477422e-13,0.9999713,3.1523383e-17,8.089373e-15,5.5619483e-14,2.869302e-05,1.9181137e-15,5.4178118e-14
38,1.5061822e-12,0.9998666,7.696655e-17,3.772135e-14,2.3868152e-13,0.00013336964,6.7375724e-15,4.2573047e-13
39,1.7250623e-11,0.999159,3.5624615e-16,2.9363472e-13,1.5597211e-12,0.00084106886,5.2047356e-14,2.8970953e-12
40,1.5502652e-10,0.99852884,1.0662341e-15,8.940258e-13,3.6715613e-12,0.0014711925,3.062669e-13,1.9986518e-11
41,2.1564353e-09,0.9911548,6.9613157e-15,6.4978843e-12,3.308368e-11,0.008845223,2.0483112e-12,1.8470271e-10
42,2.2850918e-08,0.9726908,1.1039204e-14,2.29202e-11,1.1525424e-10,0.027309213,7.231555e-12,7.5629164e-10
43,4.984386e-07,0.8895764,7.146523e-14,2.0158003e-10,8.4427604e-10,0.11042318,8.179847e-11,8.097335e-09
44,5.9105873e-06,0.57359135,2.7297397e-13,5.6629024e-10,5.1636726e-09,0.42640266,3.5227213e-10,5.9132983e-08
45,5.9908114e-05,0.2913923,5.870882e-13,1.9995179e-09,1.512215e-08,0.70854753,1.1399257e-09,3.2991673e-07
46,0.0003170227,0.08692038,1.1857652e-12,3.2454075e-09,3.4892885e-08,0.9127616,2.9967349e-09,8.269952e-07
47,0.0027810382,0.03740927,1.6679527e-12,8.4055065e-09,7.78745e-08,0.9598074,9.274424e-09,2.1484798e-06
48,0.021725267,0.01073298,4.708219e-12,2.4365104e-08,1.9839042e-07,0.96753335,3.072739e-08,8.1919225e-06
49,0.08623281,0.0013485143,5.532818e-12,2.287343e-08,3.366096e-07,0.9124057,3.7072684e-08,1.2614111e-05
50,0.36449087,0.00017015112,5.2541088e-12,2.2557726e-08,2.7658353e-07,0.6353217,2.780825e-08,1.6971575e-05
51,0.8284562,1.3531696e-05,2.3203752e-12,1.6184812e-08,1.5104784e-07,0.17152339,1.116712e-08,6.6409134e-06
52,0.92932284,9.0270913e-07,9.686732e-13,8.061e-09,1.0466093e-07,0.07067392,3.7563788e-09,2.1760115e-06
53,0.99213105,3.095069e-08,2.489125e-13,2.2592186e-09,3.3937877e-08,0.007868525,8.445707e-10,4.3250122e-07
54,0.9988098,1.3287609e-09,6.608388e-14,5.860932e-10,1.1106772e-08,0.0011901571,3.1231784e-10,8.690948e-08
55,0.999918,6.9623536e-11,1.891831e-14,2.3411445e-10,3.0119562e-09,8.1988255e-05,4.8377167e-11,2.678809e-08
56,0.99999213,4.2734783e-12,8.530093e-15,7.9976616e-11,5.962549e-10,7.874245e-06,1.1971057e-11,6.067572e-09
57,0.9999989,3.4802714e-13,2.3121096e-15,2.7279764e-11,1.2274026e-10,1.1087551e-06,3.0771765e-12,2.9839005e-09
58,0.9999999,2.3390239e-14,5.8286995e-16,1.0375374e-11,2.7469216e-11,7.919363e-08,9.590213e-13,2.6575553e-09
59,0.9999999,9.6509816e-14,2.7903758e-15,1.9502237e-11,1.0183224e-10,8.397445e-08,4.946581e-13,1.2286601e-09
60,1.0,1.6669863e-14,4.6268997e-15,1.0672106e-11,1.2109082e-10,2.72478e-08,1.8064903e-13,1.1137301e-09
61,1.0,1.1835953e-14,1.2295947e-14,3.3048366e-11,4.5267692e-10,2.2572983e-08,1.2443029e-13,1.4284139e-09
62,1.0,4.7346003e-15,6.951657e-15,3.1493613e-11,2.1092186e-10,5.04251e-09,1.9297733e-14,2.2975626e-10
63,1.0,9.738288e-16,9.678002e-15,3.7706085e-11,1.6632261e-10,8.535324e-10,2.0999245e-15,2.6835763e-11
64,1.0,2.0122185e-15,4.0098597e-14,8.9897506e-11,2.9419417e-10,1.0273224e-09,1.8726198e-15,1.6024609e-11
65,1.0,2.7306494e-15,3.7319584e-14,1.1297158e-10,2.4721333e-10,1.4034522e-09,2.2300349e-15,1.7575974e-11
66,1.0,2.721955e-15,1.9502615e-14,9.261822e-11,1.5462928e-10,1.1508516e-09,2.0149222e-15,1.3060757e-11
67,1.0,2.1756937e-15,7.6288175e-15,7.6152695e-11,5.2962044e-11,1.1910968e-09,2.1119909e-15,1.215742e-11
68,1.0,3.0078652e-15,4.8444194e-15,9.116526e-11,2.1352774e-11,1.4556953e-09,3.5230493e-15,1.6512862e-11
69,1.0,3.5872764e-15,2.8181572e-15,4.38403e-11,2.5492051e-11,2.2958817e-09,9.221437e-15,3.2126288e-11
70,1.0,3.454815e-15,2.09161e-15,3.6871634e-11,1.6615955e-11,3.340233e-09,2.2624768e-14,4.881745e-11
71,1.0,6.2713693e-15,2.7041643e-15,2.8811006e-11,1.7898648e-11,7.441381e-09,5.3390486e-14,9.883578e-11
72,1.0,9.882446e-15,3.1980961e-15,4.28553e-11,3.393886e-11,2.3057039e-08,1.3163431e-13,2.1470893e-10
73,1.0,2.028752e-14,4.5904726e-15,5.3266676e-11,5.10802e-11,4.4827992e-08,3.107518e-13,3.9284045e-10
74,0.9999999,6.174991e-14,7.964977e-15,7.747757e-11,2.2145014e-10,1.5765313e-07,1.0599152e-12,1.5774501e-09
75,0.9999994,1.0960924e-13,3.214191e-14,1.4704167e-10,5.248438e-10,5.7425177e-07,2.857548e-12,5.592287e-09
76,0.999998,4.398993e-13,6.8033686e-14,2.0236546e-10,1.5580229e-09,1.99492e-06,1.058655e-11,2.3219444e-08
77,0.9999882,2.2355822e-12,1.9688187e-13,4.958708e-10,7.1461552e-09,1.1650926e-05,4.5035132e-11,1.681637e-07
78,0.9999628,6.2778836e-12,2.7991398e-13,6.3337574e-10,1.6491189e-08,3.6730937e-05,1.3931742e-10,4.0493367e-07
79,0.999806,2.4070947e-11,8.1577323e-13,6.202346e-10,8.430221e-08,0.00019170158,8.6457796e-10,2.2080712e-06
80,0.99805355,7.897729e-11,6.1364585e-12,1.4970835e-09,1.3979709e-06,0.0019329578,4.943871e-09,1.20230525e-05
81,0.9957248,1.9128751e-10,1.3072739e-11,1.7843438e-09,8.9894775e-06,0.00424394,6.79143e-09,2.2232034e-05
82,0.993508,2.6315583e-10,1.4745373e-11,2.1287823e-09,1.5958418e-05,0.0064253877,8.898122e-09,5.0688424e-05
83,0.99153733,3.8619807e-10,1.1336745e-11,1.7118039e-09,4.5551136e-05,0.008292766,9.3209565e-09,0.00012442618
84,0.972725,1.0256728e-09,4.8983134e-11,6.1633747e-09,0.00047230898,0.026292933,4.7330406e-08,0.00050984445
85,0.9238721,3.054758e-09,1.9991823e-10,9.5500035e-09,0.0034437361,0.07133269,1.4379599e-07,0.0013513074
86,0.6888296,1.2023977e-08,8.0606355e-10,2.4596376e-08,0.026674133,0.27675974,6.0442835e-07,0.007735898
87,0.32184955,1.5328515e-08,2.6878622e-09,3.8668706e-08,0.10102114,0.567172,1.5057086e-06,0.009955782
88,0.059256144,8.911807e-09,1.7562655e-09,2.9673098e-08,0.13859057,0.7973729,1.1466323e-06,0.0047792275
89,0.019544015,9.654421e-09,2.4120155e-09,1.984737e-08,0.20305005,0.77083147,1.4605978e-06,0.0065729762
90,0.0018729023,3.34443e-09,1.9562512e-09,7.2691866e-09,0.4435294,0.551819,9.559386e-07,0.0027776987
91,9.893426e-05,9.852255e-10,2.4223756e-09,1.4160537e-09,0.6955759,0.30323187,2.9658176e-07,0.0010929485
92,5.671592e-06,4.3742227e-10,3.5528367e-09,3.8840858e-10,0.8349141,0.16401698,1.7567115e-07,0.0010630995
93,1.7765856e-06,6.5848826e-10,3.2033585e-09,1.6834623e-10,0.8036764,0.19421758,2.2484794e-07,0.0021040223
94,1.1437694e-06,7.434515e-10,5.9884746e-09,1.3787271e-10,0.8935986,0.09897446,3.6502303e-07,0.007425462
95,7.971991e-08,4.6479154e-10,5.140832e-09,5.4908147e-11,0.96129555,0.036935613,4.7198263e-08,0.0017687313
96,1.8474124e-08,1.1138288e-10,1.0481581e-08,1.4829325e-11,0.9795511,0.014600641,2.0267926e-08,0.005848232
97,9.876251e-09,1.5619062e-11,4.3680806e-09,6.015509e-12,0.9970415,0.0019040669,1.2540711e-09,0.0010544227
98,4.7202486e-10,1.2147098e-12,4.120273e-09,3.7067758e-13,0.99993503,5.3060277e-05,4.02172e-12,1.1857518e-05
99,4.6536667e-11,1.1968245e-13,3.6361996e-09,9.605243e-14,0.99999094,7.011904e-06,2.6038142e-13,1.996754e-06
100,4.4683273e-13,1.7983888e-15,3.883995e-09,1.9494014e-15,1.0,4.4237755e-08,2.472899e-16,4.12113e-09
101,1.7952984e-14,1.9399422e-16,4.5240958e-09,2.0235637e-16,1.0,1.779118e-09,5.5086114e-18,1.4185116e-10
102,3.8892606e-15,4.9271083e-17,5.0667373e-09,7.177109e-17,1.0,3.7922765e-10,7.1914074e-19,3.9652066e-11
103,2.1390803e-15,4.493308e-17,1.06347136e-08,5.572378e-17,1.0,4.6583476e-10,5.98723e-19,1.8764065e-11
104,2.1611518e-15,3.117961e-17,9.068307e-09,4.123763e-17,1.0,3.275232e-10,3.654089e-19,1.3872642e-11
105,2.7979974e-15,3.717843e-17,8.440846e-09,3.4443238e-17,1.0,3.1999717e-10,3.4634117e-19,1.3578397e-11
106,2.7860366e-15,4.2706005e-17,5.047369e-09,3.470716e-17,1.0,3.47691e-10,3.9069035e-19,1.5505566e-11
107,2.230656e-15,3.913859e-17,3.8143533e-09,3.231153e-17,1.0,3.8801348e-10,3.5821824e-19,1.1502053e-11
108,2.4635132e-15,3.5232878e-17,3.2062353e-09,3.1534633e-17,1.0,3.6973838e-10,3.2832228e-19,1.1426025e-11
109,2.7732911e-15,4.5813362e-17,3.5500891e-09,3.0027262e-17,1.0,4.4549053e-10,4.022443e-19,1.2870047e-11
110,2.7081903e-15,4.792745e-17,3.302477e-09,2.3732598e-17,1.0,4.4345252e-10,4.2877036e-19,1.1547334e-11
111,3.4611865e-15,5.3864082e-17,3.952178e-09,2.7554984e-17,1.0,8.528392e-10,5.2771047e-19,1.1648072e-11
112,5.0866395e-15,8.972867e-17,3.912457e-09,6.1249885e-17,1.0,1.5155412e-09,8.583315e-19,1.9051778e-11
113,1.0756017e-14,1.6381505e-16,2.4001183e-09,8.083427e-17,1.0,2.8399982e-09,1.911475e-18,2.828729e-11
114,1.7923251e-14,2.7322006e-16,2.2828952e-09,1.8007494e-16,1.0,4.9193343e-09,4.7060166e-18,2.6838783e-11
115,3.4041106e-14,5.0340926e-16,3.209931e-09,4.531679e-16,1.0,1.0369713e-08,1.1069444e-17,4.4361303e-11
116,4.4389165e-14,9.89991e-16,5.4500484e-09,9.615218e-16,1.0,1.9386814e-08,2.815597e-17,1.16239976e-10
117,1.1818182e-13,3.3316897e-15,1.17593455e-08,2.825649e-15,0.9999999,6.1763764e-08,1.1945847e-16,9.768212e-10
118,6.313643e-14,1.7221925e-15,1.2707588e-08,1.5604778e-15,1.0,2.066733e-08,4.8791328e-17,3.8937836e-10
119,7.355002e-14,1.8710913e-15,2.936393e-07,5.172835e-15,0.99999976,1.9683657e-08,9.407608e-17,1.5639029e-09
120,3.037898e-13,9.832084e-15,9.079953e-07,1.3750476e-14,0.9999988,1.7480207e-07,9.398456e-16,2.0630127e-08
121,3.2534332e-13,9.007269e-15,3.7198532e-07,6.4089782e-15,0.9999995,6.381045e-08,3.8528127e-16,7.047854e-09
122,3.362541e-13,6.669702e-15,1.408475e-07,5.7700545e-15,0.9999999,2.6046687e-08,1.9312734e-16,3.840114e-09
123,5.8054196e-13,4.5366106e-15,1.07428505e-07,9.50389e-15,0.9999999,1.8837028e-08,1.3556623e-16,1.6377375e-09
124,1.2834249e-12,3.3696512e-15,1.1834143e-07,1.4471593e-14,0.9999999,1.3270148e-08,9.716092e-17,4.3769796e-10
125,2.8130324e-12,5.2774566e-15,1.7928116e-07,5.1655616e-14,0.99999976,2.3321837e-08,1.8133637e-16,3.0922562e-10
126,7.530291e-12,1.1166027e-14,2.885277e-07,1.359997e-13,0.99999976,5.470212e-08,5.3230674e-16,4.879224e-10
