,가다,동대문,따뜻하다,먹다,수제비,오늘,,.
0,1.8143574e-08,0.99999976,4.106136e-16,2.2670723e-14,3.9198818e-12,2.52792e-07,2.2431113e-17,2.1867251e-16
1,1.2704311e-09,1.0,2.1808777e-16,8.183933e-15,1.0371076e-12,5.8030547e-08,2.8293016e-18,2.3829029e-17
2,9.80912e-10,1.0,1.559513e-16,1.1140502e-14,5.826219e-13,2.5875018e-08,1.6913618e-18,1.7811071e-17
3,2.917806e-10,1.0,8.3600266e-17,7.523419e-15,2.9663628e-13,1.9710864e-08,1.1449174e-18,8.669734e-18
4,6.798023e-11,1.0,2.9405172e-17,3.0119528e-15,5.895422e-14,7.359106e-09,5.604478e-19,3.9493416e-18
5,8.047251e-12,1.0,1.6014356e-17,1.0691867e-15,2.7010007e-14,3.765502e-09,2.1187488e-19,2.2095057e-18
6,2.9021234e-12,1.0,4.2432037e-18,6.857337e-16,7.186677e-15,1.8364652e-09,1.465947e-19,8.783444e-19
7,2.0701175e-12,1.0,3.5014063e-18,3.7398215e-16,5.4072686e-15,1.662396e-09,1.1829063e-19,8.865919e-19
8,1.8758935e-12,1.0,3.6373324e-18,2.824064e-16,5.912299e-15,1.7611631e-09,9.567233e-20,9.718048e-19
9,1.1722462e-12,1.0,2.129738e-18,1.1644444e-16,4.725506e-15,1.5245463e-09,5.051588e-20,6.037711e-19
10,6.2862855e-13,1.0,1.6730732e-18,5.9569365e-17,3.8270943e-15,1.0738703e-09,3.2257663e-20,3.8909002e-19
11,4.270919e-13,1.0,1.5679341e-18,3.000459e-17,4.904685e-15,1.226836e-09,2.8564863e-20,3.0833142e-19
12,1.4512234e-13,1.0,1.0616299e-18,1.4344063e-17,2.7087483e-15,7.924297e-10,2.4660831e-20,2.3296728e-19
13,9.4293964e-14,1.0,1.1437693e-18,8.633628e-18,3.538471e-15,5.590795e-10,2.4934208e-20,2.2305662e-19
14,1.8260902e-14,1.0,3.4333406e-19,2.116593e-18,7.7135294e-16,2.4995334e-10,8.258201e-21,7.9026425e-20
15,2.108981e-14,1.0,4.880673e-19,2.113898e-18,1.5563046e-15,3.5095107e-10,1.03736454e-20,7.7647644e-20
16,4.0063566e-15,1.0,2.0478433e-19,9.298637e-19,4.979982e-16,1.9702799e-10,5.121535e-21,3.1038463e-20
17,3.4113868e-16,1.0,3.0104405e-20,2.293922e-19,1.0871799e-16,5.837092e-11,1.1247301e-21,8.722266e-21
18,5.570933e-17,1.0,8.7586754e-21,6.3860004e-20,3.6490778e-17,4.025637e-11,5.181725e-22,2.7196737e-21
19,3.0455477e-17,1.0,4.9119726e-21,3.3904666e-20,2.5171543e-17,2.430085e-11,3.6649862e-22,2.3107296e-21
20,1.677362e-17,1.0,3.3679196e-21,1.8752815e-20,1.8015799e-17,2.011839e-11,3.5181886e-22,1.5644725e-21
21,9.714717e-18,1.0,2.2569692e-21,1.3586314e-20,1.434204e-17,1.5849672e-11,2.7485522e-22,1.4450416e-21
22,5.197633e-18,1.0,2.1313603e-21,1.293846e-20,1.01826835e-17,2.0579972e-11,2.5739814e-22,1.3451862e-21
23,5.2673534e-18,1.0,2.0008839e-21,1.4750617e-20,1.3184009e-17,2.1489031e-11,3.2635882e-22,2.0215218e-21
24,1.9945312e-18,1.0,1.365833e-21,7.24808e-21,7.579666e-18,1.504064e-11,1.6817979e-22,1.157484e-21
25,1.5251996e-18,1.0,1.3035804e-21,9.062735e-21,8.3325146e-18,1.8245436e-11,2.2640045e-22,1.4432237e-21
26,1.0774681e-18,1.0,1.183984e-21,5.4012947e-21,8.170133e-18,2.3687673e-11,2.3322568e-22,1.2025924e-21
27,5.711573e-19,1.0,1.6659442e-21,7.6254194e-21,8.749138e-18,3.050161e-11,4.170182e-22,1.8788248e-21
28,5.7227395e-19,1.0,3.6345533e-21,9.632302e-21,1.3031255e-17,6.092906e-11,8.94175e-22,3.5164595e-21
29,1.1169372e-18,1.0,8.191217e-21,4.1271718e-20,3.121841e-17,1.8173031e-10,3.4438704e-21,1.1881789e-20
30,5.8067674e-18,1.0,6.761448e-20,2.9746314e-19,1.8845721e-16,7.6691614e-10,2.0868865e-20,4.7234756e-20
31,1.8790294e-17,1.0,4.2001228e-19,2.5324765e-18,7.503867e-16,4.2073527e-09,1.3644232e-19,5.0374276e-19
32,6.4637514e-17,1.0,6.988335e-19,7.122367e-18,9.771965e-16,6.440973e-09,1.1558394e-19,7.7973e-19
33,8.3272476e-16,1.0,8.022507e-18,1.2835252e-16,4.7381956e-15,5.6859637e-08,2.0594229e-18,1.5571285e-17
34,6.1397077e-15,0.99999976,2.3080556e-17,7.2240534e-16,1.2078928e-14,2.0151836e-07,9.164085e-18,7.921637e-17
35,6.849678e-14,0.99999917,1.0468069e-16,5.07338e-15,8.335163e-14,8.8688324e-07,4.477631e-17,5.0472983e-16
36,6.17192e-13,0.99999595,4.6163714e-16,2.9590486e-14,4.735787e-13,3.9963643e-06,1.8687078e-16,4.0782112e-15
37,5.5929397e-12,0.99998784,1.6097535e-15,1.6597776e-13,2.621238e-12,1.2177337e-05,7.723535e-16,2.8463878e-14
38,4.2563782e-11,0.9999589,4.560438e-15,8.412533e-13,9.344852e-12,4.1140735e-05,2.950298e-15,1.9573485e-13
39,5.054721e-10,0.99983287,1.9592223e-14,4.8058697e-12,5.4013464e-11,0.00016714947,1.6086518e-14,1.8585543e-12
40,5.4749614e-09,0.99944156,7.950125e-14,2.3901802e-11,2.62924e-10,0.0005584246,1.0428459e-13,1.6599866e-11
41,7.828536e-08,0.99754286,3.2555466e-13,1.0015566e-10,1.8876374e-09,0.0024570227,6.946338e-13,1.206809e-10
42,1.821729e-06,0.9860887,1.8845518e-12,6.877323e-10,1.9973102e-08,0.013909408,5.994236e-12,1.3947933e-09
43,3.213584e-05,0.9252347,9.2145545e-12,3.478807e-09,1.5413679e-07,0.07473302,6.4190105e-11,1.6541756e-08
44,0.0005071635,0.697333,4.0389827e-11,1.8044226e-08,1.1764704e-06,0.30215856,3.8434994e-10,1.6102472e-07
45,0.0035474924,0.3295178,1.1660227e-10,3.5000454e-08,3.84747e-06,0.66692996,1.312186e-09,8.690627e-07
46,0.023635184,0.10100695,2.057431e-10,6.6298824e-08,8.652962e-06,0.8753463,2.8826235e-09,2.8614122e-06
47,0.09467109,0.037688665,2.6910482e-10,1.2444468e-07,1.3360596e-05,0.86761856,7.1358945e-09,8.292674e-06
48,0.26958117,0.0068447846,2.7585026e-10,1.3023903e-07,1.5707654e-05,0.72354513,1.1587361e-08,1.3065243e-05
49,0.64578754,0.0009191604,2.6441446e-10,1.0688157e-07,1.652118e-05,0.35326067,1.2650223e-08,1.6067626e-05
50,0.88047385,5.9606184e-05,1.00820276e-10,5.999504e-08,9.819449e-06,0.11944699,5.409511e-09,9.591003e-06
51,0.9701685,2.7560748e-06,2.7094134e-11,1.737182e-08,2.6324142e-06,0.02982349,1.3295012e-09,2.5835332e-06
52,0.99079883,2.218397e-07,1.1371077e-11,8.2929565e-09,1.1744467e-06,0.009198742,7.026172e-10,9.984715e-07
53,0.99878305,8.568157e-09,3.6244942e-12,2.952098e-09,3.6811247e-07,0.0012162186,1.6520263e-10,4.0063313e-07
54,0.9999355,1.1910987e-10,6.442731e-13,6.187197e-10,7.4493116e-08,6.428562e-05,3.0939435e-11,8.0680344e-08
55,0.99999774,2.0877978e-12,2.3631861e-13,1.281897e-10,1.3107216e-08,2.2319698e-06,3.3469614e-12,1.6907022e-08
56,0.9999999,5.7980354e-14,3.390168e-13,6.551874e-11,1.1165999e-08,1.1380925e-07,2.436998e-13,6.001528e-09
57,1.0,4.3873164e-15,1.1390914e-13,5.5102072e-11,3.5244985e-09,1.1407728e-08,2.7526452e-14,3.2866228e-09
58,1.0,2.0618237e-15,1.694908e-14,5.113118e-11,1.0236687e-09,2.7571025e-09,8.774018e-15,1.0654565e-09
59,1.0,1.5682416e-15,1.1685304e-14,5.5668078e-11,7.495493e-10,2.262612e-09,7.646707e-15,7.589853e-10
60,1.0,1.984607e-15,1.35706604e-14,7.0193296e-11,7.597834e-10,2.4012128e-09,1.20624005e-14,1.0907252e-09
61,1.0,3.2344614e-15,1.9062178e-14,1.00947514e-10,1.1981558e-09,3.6534384e-09,2.1374173e-14,1.7834566e-09
62,1.0,4.940815e-15,2.4900492e-14,1.2455112e-10,1.5940095e-09,4.328135e-09,4.6574222e-14,3.403509e-09
63,1.0,8.362842e-15,4.8093633e-14,1.5510337e-10,2.0617907e-09,7.234519e-09,7.0487534e-14,5.873114e-09
64,1.0,1.2532198e-14,6.1496625e-14,2.4079122e-10,2.4875826e-09,1.1744038e-08,1.3350135e-13,1.11262235e-08
65,1.0,1.6303097e-14,8.6204156e-14,3.5185457e-10,2.866381e-09,1.6704448e-08,1.784821e-13,1.3752292e-08
66,1.0,2.233028e-14,1.211708e-13,6.967644e-10,5.130786e-09,2.6283743e-08,3.1631864e-13,2.4156243e-08
67,0.9999999,3.2900386e-14,1.923017e-13,1.0655173e-09,7.0077775e-09,4.5207333e-08,7.2158994e-13,6.372181e-08
68,0.99999976,3.6922305e-14,2.9774948e-13,2.1491633e-09,1.0961165e-08,6.847718e-08,1.1552634e-12,1.14329445e-07
69,0.99999964,6.400871e-14,7.1006796e-13,5.216535e-09,2.5055826e-08,1.29757e-07,3.1038698e-12,2.458493e-07
70,0.9999993,8.329887e-14,1.6466358e-12,1.2442958e-08,3.597407e-08,1.6367984e-07,4.801703e-12,4.9370595e-07
71,0.99999857,1.7373154e-13,6.288738e-12,2.7779931e-08,9.048412e-08,3.4066514e-07,1.5076407e-11,9.5057294e-07
72,0.9999964,4.1597636e-13,1.8758915e-11,1.2234351e-07,2.988441e-07,9.922928e-07,3.953781e-11,2.1439719e-06
73,0.99999785,3.7152768e-13,6.5444646e-12,8.247125e-08,1.0816951e-07,8.434705e-07,2.0646214e-11,1.0651795e-06
74,0.99999917,2.559905e-13,1.3841804e-12,2.8858818e-08,1.9094426e-08,5.059351e-07,6.3123443e-12,3.1612547e-07
75,0.99999976,1.3185919e-13,2.2892647e-13,8.236354e-09,4.0320263e-09,1.9722563e-07,1.850523e-12,5.436273e-08
76,0.9999995,3.029169e-13,2.8736212e-13,9.802836e-09,8.68826e-09,4.1789067e-07,2.4817108e-12,4.0122575e-08
77,0.99999917,5.489511e-13,4.547259e-13,8.57962e-09,1.5445865e-08,7.499939e-07,2.6902658e-12,3.2610203e-08
78,0.9999995,7.009926e-13,2.3282128e-13,3.4045982e-09,1.2947198e-08,5.031992e-07,1.7067269e-12,2.0878897e-08
79,0.99999905,1.2954899e-12,4.9291625e-13,3.3436274e-09,2.8249563e-08,8.8207514e-07,2.6058342e-12,2.5373945e-08
