,가다,동대문,따뜻하다,먹다,수제비,오늘,,.,너,마시다,물음표,읽다,책,커피
0,1.8850953e-07,0.543601,1.8097147e-08,2.9044628e-07,3.5011622e-11,0.00037057887,3.8896536e-10,2.7225026e-08,6.5672023e-13,0.00012818049,0.45589676,2.872776e-06,1.2860836e-07,1.4619374e-10
1,5.5028732e-08,0.5157307,1.5748205e-08,9.0064276e-08,8.178701e-12,0.0001235848,2.7195418e-11,3.652142e-09,4.3511275e-13,6.157653e-05,0.48407865,5.2760265e-06,1.1118754e-08,1.1340484e-10
2,1.0754352e-09,0.78138894,1.8646862e-09,1.4389934e-08,2.6001443e-12,3.0497835e-05,1.7365285e-12,6.9460876e-10,2.414403e-14,0.000103305654,0.21847579,1.4544208e-06,2.0098367e-09,1.275116e-11
3,1.3311731e-10,0.8805209,3.8923634e-10,3.813166e-09,3.1846455e-13,2.329906e-05,4.6607905e-13,1.9309802e-10,6.8828987e-16,0.00014571374,0.119309895,1.8333058e-07,2.41996e-10,3.7445095e-12
4,1.5894408e-10,0.74922746,7.5709045e-10,3.6077867e-09,5.678974e-13,4.3189815e-05,2.9923977e-13,1.9456342e-10,6.5895495e-16,0.00036313236,0.2503655,5.888222e-07,3.0937697e-10,2.9567189e-12
5,9.718944e-11,0.68122333,7.483624e-10,1.2150226e-09,9.894303e-13,2.3943157e-06,1.756738e-13,1.4502272e-10,1.2385294e-15,0.0001710646,0.31860268,5.365801e-07,6.240983e-10,4.7430484e-13
6,5.2352996e-12,0.9258128,1.3089349e-10,4.14379e-10,2.3599265e-13,5.879315e-07,2.7758071e-14,3.042939e-11,1.3845859e-16,4.724946e-05,0.07413929,5.8032118e-08,9.106589e-11,6.1001314e-14
7,4.9545784e-13,0.99677974,3.5811926e-11,5.505374e-11,3.171334e-14,6.6336696e-08,4.5456273e-15,5.8771724e-12,2.3594437e-17,5.4436046e-06,0.0032146964,8.873745e-09,2.4660517e-11,1.9046295e-14
8,4.6403297e-14,0.9998728,4.6479344e-12,4.296391e-12,7.62392e-15,4.3965813e-09,5.9296346e-16,4.9332614e-13,6.981801e-18,4.95801e-07,0.00012668032,1.1185761e-09,3.7108194e-12,1.6008854e-15
9,1.8176976e-14,0.9999902,2.4804098e-12,7.180203e-13,3.631521e-15,7.310388e-10,2.9766728e-16,1.1106242e-13,2.4008624e-18,7.961723e-08,9.625679e-06,3.6914566e-10,3.476468e-12,3.0111063e-16
10,2.8598725e-15,0.99999964,3.2678374e-13,5.792099e-14,4.113457e-16,5.1122873e-11,2.7023663e-17,1.00278875e-14,2.699149e-19,1.2768298e-08,4.1379607e-07,2.7861477e-11,2.815521e-13,3.947294e-17
11,3.1023376e-16,1.0,3.06601e-14,1.0051406e-14,9.606195e-17,4.223684e-12,4.4510142e-18,1.9192593e-15,4.4041913e-20,2.3059359e-09,2.36515e-08,2.732571e-12,8.8501783e-14,2.7624118e-18
12,2.1644828e-17,1.0,2.995156e-15,1.6626985e-15,8.535159e-18,4.570366e-13,3.1895611e-19,2.779157e-16,3.8839413e-21,3.0624686e-10,9.964009e-10,1.5635063e-13,4.0726932e-15,2.6054098e-19
13,1.4216477e-18,1.0,3.190625e-16,2.5330684e-16,1.0778505e-18,6.491177e-14,2.929831e-20,6.2822336e-17,3.7038617e-22,5.1342854e-11,9.711176e-11,7.613554e-15,6.032679e-16,2.0315338e-20
14,5.9458513e-19,1.0,4.3884837e-17,7.8934345e-17,5.126329e-19,1.7440036e-14,5.3334417e-21,1.2965902e-17,1.1026387e-22,1.7735698e-11,8.88469e-12,2.012994e-15,1.2900735e-16,7.7621845e-21
15,3.20268e-19,1.0,2.2006493e-17,4.0680154e-17,1.5640325e-19,8.987503e-15,1.3873789e-21,6.0299113e-18,5.39717e-23,1.0162149e-11,4.2691293e-12,5.061069e-16,3.0166526e-17,1.6865979e-21
16,4.3899338e-20,1.0,1.1609304e-18,1.4054288e-17,3.0401456e-20,1.1541101e-15,1.3914593e-22,1.0813056e-18,7.691256e-24,3.1927499e-12,5.439538e-13,1.2396534e-16,4.036864e-18,2.6233672e-22
17,8.781425e-21,1.0,5.1985024e-19,8.020334e-18,9.0501605e-21,7.4147184e-16,2.0009506e-23,4.0513786e-19,1.9194264e-24,9.545777e-13,9.62993e-14,4.948919e-18,5.0807144e-19,1.2681131e-22
18,1.3911362e-21,1.0,5.0365412e-20,1.1249549e-18,1.8387357e-21,9.5627955e-17,4.415588e-24,3.873778e-20,1.9181884e-25,6.2238504e-14,9.955397e-15,5.764566e-19,3.272293e-20,1.3456878e-23
19,2.5718138e-21,1.0,1.3312005e-19,1.2057592e-18,3.8524523e-21,1.7697906e-16,4.4462492e-24,4.3573002e-20,8.43315e-25,7.047087e-14,3.1146596e-15,7.2245955e-19,6.503909e-20,5.270455e-23
20,1.1124792e-21,1.0,5.840128e-20,1.856088e-19,1.4802412e-21,1.3486733e-16,2.4566888e-24,8.767033e-21,4.8658607e-25,5.607034e-15,2.9098107e-16,2.4815798e-19,2.9831526e-20,2.3292592e-23
21,3.52125e-22,1.0,1.974182e-20,6.810061e-20,4.417479e-22,5.565453e-17,5.7880154e-25,5.4868966e-21,1.9819189e-25,2.7904933e-15,3.1198768e-17,3.2985617e-20,3.720389e-21,1.6167021e-23
22,3.4507707e-23,1.0,2.1971805e-21,1.8114108e-20,5.849461e-23,1.4587745e-17,6.9421584e-26,8.0737306e-22,2.3138373e-26,9.430899e-16,5.84807e-18,2.084594e-21,3.403811e-22,1.8038084e-24
23,2.5135856e-24,1.0,1.5404695e-22,1.2661367e-21,9.034348e-24,3.1692478e-18,4.0797902e-27,1.2090269e-22,1.5264905e-27,1.8290513e-16,3.3161888e-19,1.9501384e-22,2.1123611e-23,1.4487366e-25
24,2.9008757e-25,1.0,1.400939e-23,4.337461e-22,1.2287304e-24,1.1169416e-18,4.6155513e-28,1.9495945e-23,2.6607808e-28,8.195703e-17,4.634413e-20,1.5114168e-23,1.1786332e-24,1.2909531e-26
25,3.0459987e-26,1.0,1.8002064e-24,1.464486e-22,2.3909699e-25,3.7931923e-19,5.142932e-29,6.373527e-24,2.345945e-29,5.532073e-17,1.6438438e-20,1.3616276e-24,1.1555668e-25,3.0005353e-27
26,1.8037025e-27,1.0,1.6685866e-25,3.2840554e-23,1.7456302e-26,1.3094878e-19,3.327486e-30,1.1123417e-24,2.3607654e-30,1.860421e-17,2.4641729e-21,4.7644866e-26,3.0099589e-27,7.174906e-28
